record_id,timestamp,hour,zone_id,zone_name,road_name,latitude,longitude,dashcam_detection_confidence,pothole_depth_cm,pothole_width_cm,surface_area_sqm,road_roughness_iri,vehicle_vibration_g,approaching_speed_kmh,weather,lighting,severity,repair_urgency,community_reports_count,verified_status,synthetic_label
POT-001546,2026-03-25 17:13:00,17,BLR-YESHW-12,Yeshwanthpur TTMC Circle,Tumkur Road / Subedarchatram Rd,13.022022,77.553637,0.905,7.9,65.8,0.052,9.8,2.85,29.9,RAIN,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,3,1,SYNTHETIC_DASHCAM_HAZARD
POT-001547,2026-01-24 08:04:00,8,BLR-KORAM-09,Koramangala Sony World Jn,100 Feet Intermediate Ring Road,12.930757,77.623007,0.81,2.7,20.5,0.006,6.61,2.69,50.7,CLEAR,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-001548,2026-03-07 08:50:00,8,BLR-BELLAN-06,Bellandur EcoSpace,Outer Ring Road IT Corridor,12.92117,77.672885,0.977,3.1,71.7,0.022,9.73,2.03,38.2,CLEAR,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,3,1,SYNTHETIC_DASHCAM_HAZARD
POT-001549,2026-02-10 21:56:00,21,BLR-BELLAN-06,Bellandur EcoSpace,Outer Ring Road IT Corridor,12.92694,77.677164,0.872,7.4,83.0,0.061,7.52,0.88,15.1,CLEAR,NIGHT_UNLIT,CRITICAL,EMERGENCY_IMMEDIATE,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-001550,2026-02-20 14:26:00,14,BLR-MGROAD-11,MG Road Brigade Jn,Mahatma Gandhi Road,12.971143,77.603557,0.973,18.3,81.5,0.149,9.29,2.14,36.3,RAIN,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,4,1,SYNTHETIC_DASHCAM_HAZARD
POT-001551,2026-02-21 08:39:00,8,BLR-HEBBL-04,Hebbal Flyover,Airport Road / Bellary Road,13.03968,77.601105,0.944,3.1,88.9,0.028,7.57,3.02,63.6,CLEAR,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-001552,2026-01-06 10:55:00,10,BLR-YESHW-12,Yeshwanthpur TTMC Circle,Tumkur Road / Subedarchatram Rd,13.022349,77.556342,0.85,3.6,57.4,0.021,8.18,2.22,58.9,HEAVY_RAIN,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,3,1,SYNTHETIC_DASHCAM_HAZARD
POT-001553,2026-03-27 16:00:00,16,BLR-ECITY-02,Electronic City Toll,Hosur Elevated Expressway,12.844827,77.662812,0.888,12.6,94.7,0.119,10.81,2.71,43.8,CLOUDY,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-001554,2026-03-29 07:07:00,7,BLR-KORAM-09,Koramangala Sony World Jn,100 Feet Intermediate Ring Road,12.932916,77.620406,0.931,2.8,26.7,0.007,4.88,0.3,49.0,CLEAR,DAYLIGHT,LOW,ROUTINE,3,1,SYNTHETIC_DASHCAM_HAZARD
POT-001555,2026-02-22 11:41:00,11,BLR-ORR-08,Outer Ring Road Sarjapur Jn,Sarjapur-ORR Junction,12.923848,77.645442,0.887,6.1,85.1,0.052,2.72,0.38,64.9,RAIN,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-001556,2026-01-09 18:21:00,18,BLR-MGROAD-11,MG Road Brigade Jn,Mahatma Gandhi Road,12.980276,77.610975,0.972,8.5,54.2,0.046,6.01,1.67,17.3,CLOUDY,DAYLIGHT,HIGH,URGENT_24H,3,1,SYNTHETIC_DASHCAM_HAZARD
POT-001557,2026-02-11 22:48:00,22,BLR-HEBBL-04,Hebbal Flyover,Airport Road / Bellary Road,13.037353,77.601733,0.957,14.3,26.7,0.038,10.78,3.13,17.2,RAIN,NIGHT_LIT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-001558,2026-03-26 11:25:00,11,BLR-MGROAD-11,MG Road Brigade Jn,Mahatma Gandhi Road,12.971375,77.603452,0.793,8.9,23.5,0.021,5.58,2.24,34.0,CLOUDY,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-001559,2026-01-14 22:59:00,22,BLR-BELLAN-06,Bellandur EcoSpace,Outer Ring Road IT Corridor,12.921628,77.680953,0.82,17.1,78.1,0.134,5.11,2.01,56.8,CLEAR,NIGHT_LIT,CRITICAL,EMERGENCY_IMMEDIATE,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-001560,2026-01-13 09:28:00,9,BLR-WFIELD-07,Whitefield ITPL Main Gate,ITPL Main Road,12.99123,77.735566,0.952,8.4,67.1,0.056,5.75,0.81,57.7,CLEAR,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,3,1,SYNTHETIC_DASHCAM_HAZARD
POT-001561,2026-02-11 12:36:00,12,BLR-YESHW-12,Yeshwanthpur TTMC Circle,Tumkur Road / Subedarchatram Rd,13.01933,77.55739,0.81,14.0,93.0,0.13,3.44,2.56,49.0,CLOUDY,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-001562,2026-01-23 19:01:00,19,BLR-YESHW-12,Yeshwanthpur TTMC Circle,Tumkur Road / Subedarchatram Rd,13.022795,77.552456,0.957,13.3,18.1,0.024,7.35,0.78,49.1,HEAVY_RAIN,NIGHT_LIT,CRITICAL,EMERGENCY_IMMEDIATE,3,1,SYNTHETIC_DASHCAM_HAZARD
POT-001563,2026-03-21 12:46:00,12,BLR-KRPUR-03,KR Puram Hanging Bridge,Old Madras Road / ORR,12.997366,77.697407,0.985,12.9,90.7,0.117,3.08,2.6,22.7,RAIN,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-001564,2026-03-17 17:19:00,17,BLR-BELLAN-06,Bellandur EcoSpace,Outer Ring Road IT Corridor,12.927065,77.678898,0.792,11.2,94.6,0.106,8.55,1.79,28.2,CLEAR,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-001565,2026-02-08 04:07:00,4,BLR-YESHW-12,Yeshwanthpur TTMC Circle,Tumkur Road / Subedarchatram Rd,13.018956,77.54991,0.847,15.5,95.6,0.148,2.81,2.06,54.0,RAIN,NIGHT_LIT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-001566,2026-01-23 20:32:00,20,BLR-MARATH-05,Marathahalli Bridge,Outer Ring Road,12.95372,77.704635,0.934,11.8,105.4,0.124,4.29,1.19,15.5,RAIN,NIGHT_LIT,CRITICAL,EMERGENCY_IMMEDIATE,4,1,SYNTHETIC_DASHCAM_HAZARD
POT-001567,2026-02-27 09:46:00,9,BLR-YESHW-12,Yeshwanthpur TTMC Circle,Tumkur Road / Subedarchatram Rd,13.027157,77.554357,0.906,8.8,52.2,0.046,7.37,2.44,16.0,CLOUDY,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,4,1,SYNTHETIC_DASHCAM_HAZARD
POT-001568,2026-01-14 02:30:00,2,BLR-ORR-08,Outer Ring Road Sarjapur Jn,Sarjapur-ORR Junction,12.923158,77.65022,0.793,17.7,47.6,0.084,9.43,0.38,25.8,CLOUDY,NIGHT_LIT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-001569,2026-01-06 16:47:00,16,BLR-ORR-08,Outer Ring Road Sarjapur Jn,Sarjapur-ORR Junction,12.921607,77.643508,0.799,13.2,60.0,0.079,3.06,2.99,60.5,CLOUDY,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-001570,2026-03-05 23:24:00,23,BLR-HEBBL-04,Hebbal Flyover,Airport Road / Bellary Road,13.035821,77.595611,0.986,6.7,33.1,0.022,2.64,2.55,26.4,CLEAR,NIGHT_LIT,CRITICAL,EMERGENCY_IMMEDIATE,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-001571,2026-01-30 09:13:00,9,BLR-KORAM-09,Koramangala Sony World Jn,100 Feet Intermediate Ring Road,12.930322,77.628666,0.845,8.1,19.3,0.016,6.0,1.73,36.9,HEAVY_RAIN,DAYLIGHT,HIGH,URGENT_24H,4,1,SYNTHETIC_DASHCAM_HAZARD
POT-001572,2026-01-11 01:03:00,1,BLR-KORAM-09,Koramangala Sony World Jn,100 Feet Intermediate Ring Road,12.932536,77.626708,0.848,2.6,100.4,0.026,4.56,2.43,21.9,CLEAR,NIGHT_LIT,CRITICAL,EMERGENCY_IMMEDIATE,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-001573,2026-02-16 16:55:00,16,BLR-MGROAD-11,MG Road Brigade Jn,Mahatma Gandhi Road,12.976508,77.610832,0.809,5.4,63.9,0.035,8.6,3.13,59.5,HEAVY_RAIN,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-001574,2026-02-12 02:31:00,2,BLR-INDIRA-10,Indiranagar 100ft Road,100ft Road CMH Junction,12.970498,77.636943,0.781,15.4,17.3,0.027,4.75,0.58,46.9,RAIN,NIGHT_LIT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-001575,2026-01-12 07:44:00,7,BLR-BELLAN-06,Bellandur EcoSpace,Outer Ring Road IT Corridor,12.923836,77.678671,0.849,7.5,64.5,0.048,8.76,1.93,56.1,CLEAR,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-001576,2026-02-10 10:43:00,10,BLR-KORAM-09,Koramangala Sony World Jn,100 Feet Intermediate Ring Road,12.934402,77.621913,0.882,8.6,108.8,0.094,8.15,3.17,44.3,CLEAR,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-001577,2026-02-06 13:15:00,13,BLR-BELLAN-06,Bellandur EcoSpace,Outer Ring Road IT Corridor,12.93009,77.674064,0.822,4.0,31.2,0.012,5.56,0.51,27.7,CLOUDY,DAYLIGHT,MEDIUM,PRIORITY_3D,3,1,SYNTHETIC_DASHCAM_HAZARD
POT-001578,2026-01-30 12:12:00,12,BLR-KRPUR-03,KR Puram Hanging Bridge,Old Madras Road / ORR,12.998159,77.688435,0.962,8.2,94.7,0.078,5.76,2.03,25.2,CLEAR,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-001579,2026-03-30 06:02:00,6,BLR-MGROAD-11,MG Road Brigade Jn,Mahatma Gandhi Road,12.978312,77.608492,0.965,17.8,69.5,0.124,5.02,0.88,52.8,CLEAR,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-001580,2026-01-18 17:20:00,17,BLR-INDIRA-10,Indiranagar 100ft Road,100ft Road CMH Junction,12.974241,77.640737,0.827,6.6,107.0,0.071,4.02,2.19,24.5,CLEAR,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-001581,2026-01-11 19:05:00,19,BLR-MARATH-05,Marathahalli Bridge,Outer Ring Road,12.961166,77.698582,0.846,12.7,58.8,0.075,7.04,1.45,55.2,CLEAR,NIGHT_LIT,CRITICAL,EMERGENCY_IMMEDIATE,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-001582,2026-03-05 01:33:00,1,BLR-INDIRA-10,Indiranagar 100ft Road,100ft Road CMH Junction,12.974339,77.639336,0.796,5.4,66.2,0.036,4.09,2.47,35.4,CLEAR,NIGHT_UNLIT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-001583,2026-03-19 09:16:00,9,BLR-KORAM-09,Koramangala Sony World Jn,100 Feet Intermediate Ring Road,12.935019,77.627632,0.9,4.0,70.0,0.028,9.66,0.23,19.1,RAIN,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-001584,2026-01-31 21:43:00,21,BLR-ECITY-02,Electronic City Toll,Hosur Elevated Expressway,12.844942,77.659466,0.832,7.8,92.1,0.072,10.53,2.9,22.2,RAIN,NIGHT_LIT,CRITICAL,EMERGENCY_IMMEDIATE,3,1,SYNTHETIC_DASHCAM_HAZARD
POT-001585,2026-02-19 06:13:00,6,BLR-WFIELD-07,Whitefield ITPL Main Gate,ITPL Main Road,12.985212,77.735062,0.933,18.0,66.8,0.12,10.81,2.76,33.0,RAIN,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-001586,2026-02-15 14:59:00,14,BLR-ORR-08,Outer Ring Road Sarjapur Jn,Sarjapur-ORR Junction,12.923472,77.652484,0.919,17.6,102.2,0.18,4.66,1.69,31.0,FOG,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-001587,2026-01-28 03:14:00,3,BLR-ECITY-02,Electronic City Toll,Hosur Elevated Expressway,12.850157,77.656128,0.827,8.4,39.7,0.033,3.25,1.07,60.0,RAIN,NIGHT_LIT,HIGH,URGENT_24H,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-001588,2026-03-15 14:49:00,14,BLR-KORAM-09,Koramangala Sony World Jn,100 Feet Intermediate Ring Road,12.939358,77.625719,0.937,14.0,67.0,0.094,9.96,1.81,59.6,CLEAR,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-001589,2026-02-22 01:39:00,1,BLR-KORAM-09,Koramangala Sony World Jn,100 Feet Intermediate Ring Road,12.930861,77.623825,0.847,5.3,20.2,0.011,5.38,2.86,46.2,CLEAR,NIGHT_LIT,CRITICAL,EMERGENCY_IMMEDIATE,4,1,SYNTHETIC_DASHCAM_HAZARD
POT-001590,2026-03-10 19:53:00,19,BLR-MGROAD-11,MG Road Brigade Jn,Mahatma Gandhi Road,12.971668,77.607822,0.945,3.1,64.1,0.02,9.73,2.15,27.0,CLEAR,NIGHT_UNLIT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-001591,2026-03-07 03:56:00,3,BLR-ECITY-02,Electronic City Toll,Hosur Elevated Expressway,12.848784,77.655437,0.928,15.6,87.2,0.136,9.89,0.91,16.5,CLOUDY,NIGHT_UNLIT,CRITICAL,EMERGENCY_IMMEDIATE,3,1,SYNTHETIC_DASHCAM_HAZARD
POT-001592,2026-01-20 10:41:00,10,BLR-ORR-08,Outer Ring Road Sarjapur Jn,Sarjapur-ORR Junction,12.916037,77.645961,0.848,4.7,53.6,0.025,4.19,1.04,44.6,RAIN,DAYLIGHT,HIGH,URGENT_24H,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-001593,2026-02-19 10:55:00,10,BLR-HEBBL-04,Hebbal Flyover,Airport Road / Bellary Road,13.031148,77.598328,0.861,10.3,88.1,0.091,10.62,2.91,28.9,HEAVY_RAIN,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,5,1,SYNTHETIC_DASHCAM_HAZARD
POT-001594,2026-01-19 23:23:00,23,BLR-WFIELD-07,Whitefield ITPL Main Gate,ITPL Main Road,12.985298,77.73606,0.87,7.2,21.0,0.015,7.67,2.79,18.1,CLEAR,NIGHT_UNLIT,CRITICAL,EMERGENCY_IMMEDIATE,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-001595,2026-01-24 07:24:00,7,BLR-YESHW-12,Yeshwanthpur TTMC Circle,Tumkur Road / Subedarchatram Rd,13.028409,77.551742,0.838,9.5,103.4,0.098,10.85,2.91,29.2,CLEAR,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,3,1,SYNTHETIC_DASHCAM_HAZARD
POT-001596,2026-01-23 22:54:00,22,BLR-KORAM-09,Koramangala Sony World Jn,100 Feet Intermediate Ring Road,12.933403,77.620185,0.84,7.8,89.0,0.069,9.29,2.94,30.6,HEAVY_RAIN,NIGHT_UNLIT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-001597,2026-02-08 20:43:00,20,BLR-KORAM-09,Koramangala Sony World Jn,100 Feet Intermediate Ring Road,12.932026,77.621958,0.843,18.2,72.0,0.131,8.95,1.18,35.9,CLEAR,NIGHT_LIT,CRITICAL,EMERGENCY_IMMEDIATE,5,1,SYNTHETIC_DASHCAM_HAZARD
POT-001598,2026-01-21 23:03:00,23,BLR-INDIRA-10,Indiranagar 100ft Road,100ft Road CMH Junction,12.968694,77.642116,0.927,12.1,80.4,0.097,6.01,2.47,53.0,RAIN,NIGHT_LIT,CRITICAL,EMERGENCY_IMMEDIATE,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-001599,2026-02-13 07:26:00,7,BLR-HEBBL-04,Hebbal Flyover,Airport Road / Bellary Road,13.036956,77.59478,0.863,4.1,21.9,0.009,8.99,1.12,54.4,CLEAR,DAYLIGHT,MEDIUM,PRIORITY_3D,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-001600,2026-02-07 23:24:00,23,BLR-SILK-01,Silk Board Junction,Hosur Road / Outer Ring Road,12.918811,77.618936,0.975,16.8,88.2,0.148,10.87,2.17,29.1,HEAVY_RAIN,NIGHT_UNLIT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-001601,2026-03-25 13:33:00,13,BLR-HEBBL-04,Hebbal Flyover,Airport Road / Bellary Road,13.038491,77.601578,0.816,14.8,54.3,0.08,4.02,1.18,44.4,CLEAR,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-001602,2026-03-25 01:03:00,1,BLR-MARATH-05,Marathahalli Bridge,Outer Ring Road,12.959037,77.699745,0.881,9.5,28.6,0.027,4.25,2.49,38.9,CLOUDY,NIGHT_UNLIT,CRITICAL,EMERGENCY_IMMEDIATE,3,1,SYNTHETIC_DASHCAM_HAZARD
POT-001603,2026-03-19 12:55:00,12,BLR-BELLAN-06,Bellandur EcoSpace,Outer Ring Road IT Corridor,12.922117,77.678369,0.784,17.9,108.2,0.194,6.61,0.56,17.7,CLEAR,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-001604,2026-01-25 17:18:00,17,BLR-ECITY-02,Electronic City Toll,Hosur Elevated Expressway,12.842886,77.655459,0.818,9.0,49.2,0.044,9.53,1.6,53.1,CLOUDY,DAYLIGHT,HIGH,URGENT_24H,3,1,SYNTHETIC_DASHCAM_HAZARD
POT-001605,2026-03-30 21:35:00,21,BLR-MGROAD-11,MG Road Brigade Jn,Mahatma Gandhi Road,12.971066,77.605269,0.841,6.5,52.3,0.034,6.68,1.57,20.0,CLEAR,NIGHT_LIT,HIGH,URGENT_24H,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-001606,2026-02-09 18:02:00,18,BLR-MARATH-05,Marathahalli Bridge,Outer Ring Road,12.955636,77.70201,0.961,5.9,35.1,0.021,2.62,1.67,15.8,CLEAR,DAYLIGHT,HIGH,URGENT_24H,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-001607,2026-02-10 09:46:00,9,BLR-KRPUR-03,KR Puram Hanging Bridge,Old Madras Road / ORR,12.996327,77.692633,0.826,10.7,37.0,0.04,2.7,2.72,19.1,CLEAR,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-001608,2026-01-12 10:57:00,10,BLR-SILK-01,Silk Board Junction,Hosur Road / Outer Ring Road,12.914813,77.620721,0.957,2.5,81.8,0.02,6.4,1.75,60.9,CLEAR,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-001609,2026-01-17 02:10:00,2,BLR-ORR-08,Outer Ring Road Sarjapur Jn,Sarjapur-ORR Junction,12.914549,77.645257,0.859,7.2,90.0,0.065,9.98,3.06,58.8,CLEAR,NIGHT_LIT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-001610,2026-01-21 20:43:00,20,BLR-KRPUR-03,KR Puram Hanging Bridge,Old Madras Road / ORR,13.002344,77.696414,0.987,13.2,105.9,0.14,4.28,1.51,42.7,CLOUDY,NIGHT_LIT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-001611,2026-03-26 02:49:00,2,BLR-YESHW-12,Yeshwanthpur TTMC Circle,Tumkur Road / Subedarchatram Rd,13.024832,77.554913,0.786,18.4,81.0,0.149,4.92,2.62,57.2,RAIN,NIGHT_LIT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-001612,2026-03-29 20:00:00,20,BLR-BELLAN-06,Bellandur EcoSpace,Outer Ring Road IT Corridor,12.926141,77.678903,0.915,8.1,58.2,0.047,4.06,3.44,52.8,RAIN,NIGHT_LIT,CRITICAL,EMERGENCY_IMMEDIATE,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-001613,2026-01-20 09:54:00,9,BLR-ECITY-02,Electronic City Toll,Hosur Elevated Expressway,12.850109,77.664596,0.863,4.5,80.4,0.036,9.32,0.52,30.8,RAIN,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-001614,2026-02-06 21:08:00,21,BLR-KRPUR-03,KR Puram Hanging Bridge,Old Madras Road / ORR,13.000978,77.691859,0.953,11.2,41.8,0.047,6.97,0.93,61.2,CLEAR,NIGHT_LIT,CRITICAL,EMERGENCY_IMMEDIATE,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-001615,2026-03-12 18:17:00,18,BLR-ECITY-02,Electronic City Toll,Hosur Elevated Expressway,12.848321,77.655921,0.791,16.4,106.6,0.175,7.16,3.0,31.6,HEAVY_RAIN,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-001616,2026-03-05 04:30:00,4,BLR-MARATH-05,Marathahalli Bridge,Outer Ring Road,12.959904,77.701237,0.904,6.0,93.1,0.056,7.13,2.92,39.1,CLOUDY,NIGHT_LIT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-001617,2026-03-21 14:12:00,14,BLR-ORR-08,Outer Ring Road Sarjapur Jn,Sarjapur-ORR Junction,12.922095,77.647922,0.983,6.5,45.0,0.029,6.85,0.59,33.6,CLEAR,DAYLIGHT,HIGH,URGENT_24H,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-001618,2026-02-13 03:17:00,3,BLR-KRPUR-03,KR Puram Hanging Bridge,Old Madras Road / ORR,13.001559,77.691922,0.968,7.3,18.6,0.014,7.65,0.84,35.4,HEAVY_RAIN,NIGHT_LIT,HIGH,URGENT_24H,3,1,SYNTHETIC_DASHCAM_HAZARD
POT-001619,2026-02-04 04:45:00,4,BLR-YESHW-12,Yeshwanthpur TTMC Circle,Tumkur Road / Subedarchatram Rd,13.024307,77.551538,0.855,11.3,69.5,0.079,8.9,3.13,22.9,CLEAR,NIGHT_UNLIT,CRITICAL,EMERGENCY_IMMEDIATE,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-001620,2026-03-24 03:54:00,3,BLR-YESHW-12,Yeshwanthpur TTMC Circle,Tumkur Road / Subedarchatram Rd,13.024403,77.551396,0.809,2.1,47.0,0.01,9.63,1.42,26.3,CLOUDY,NIGHT_UNLIT,HIGH,URGENT_24H,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-001621,2026-03-19 19:12:00,19,BLR-MGROAD-11,MG Road Brigade Jn,Mahatma Gandhi Road,12.976226,77.611488,0.873,17.1,24.5,0.042,5.68,1.44,16.4,RAIN,NIGHT_UNLIT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-001622,2026-03-28 09:34:00,9,BLR-YESHW-12,Yeshwanthpur TTMC Circle,Tumkur Road / Subedarchatram Rd,13.020212,77.554172,0.936,17.8,38.7,0.069,9.73,3.49,58.2,CLEAR,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,3,1,SYNTHETIC_DASHCAM_HAZARD
POT-001623,2026-03-23 13:07:00,13,BLR-HEBBL-04,Hebbal Flyover,Airport Road / Bellary Road,13.031157,77.595721,0.96,3.3,78.0,0.026,3.63,3.04,32.6,CLEAR,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-001624,2026-03-23 19:00:00,19,BLR-KORAM-09,Koramangala Sony World Jn,100 Feet Intermediate Ring Road,12.937191,77.625713,0.813,6.3,26.3,0.017,7.13,1.94,57.9,CLEAR,NIGHT_LIT,HIGH,URGENT_24H,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-001625,2026-01-02 12:24:00,12,BLR-ORR-08,Outer Ring Road Sarjapur Jn,Sarjapur-ORR Junction,12.922921,77.651603,0.869,5.6,107.2,0.06,6.46,2.49,31.2,HEAVY_RAIN,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-001626,2026-01-21 15:34:00,15,BLR-MGROAD-11,MG Road Brigade Jn,Mahatma Gandhi Road,12.974758,77.606538,0.882,6.9,61.0,0.042,9.27,1.52,57.1,CLOUDY,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-001627,2026-01-05 18:48:00,18,BLR-WFIELD-07,Whitefield ITPL Main Gate,ITPL Main Road,12.985809,77.729784,0.833,8.4,72.5,0.061,8.77,1.65,19.2,CLEAR,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-001628,2026-01-13 08:28:00,8,BLR-WFIELD-07,Whitefield ITPL Main Gate,ITPL Main Road,12.983085,77.729527,0.836,7.6,20.5,0.016,10.39,2.52,15.2,CLEAR,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-001629,2026-01-03 22:20:00,22,BLR-KORAM-09,Koramangala Sony World Jn,100 Feet Intermediate Ring Road,12.935949,77.625174,0.946,11.2,33.6,0.038,3.6,1.48,55.2,CLEAR,NIGHT_LIT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-001630,2026-01-09 17:56:00,17,BLR-HEBBL-04,Hebbal Flyover,Airport Road / Bellary Road,13.030825,77.593596,0.852,14.8,46.2,0.068,10.87,1.8,43.6,CLEAR,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
