incident_id,vehicle_id,vehicle_speed_kmh,deceleration_mps2,jerk_mps3,heading_change_deg,airbag_trigger,impact_sensor_indicator,collision_distance_m,braking_status,nearby_vehicle_count,vehicle_density,road_condition,weather_condition,visibility_km,calculated_collision_probability,road_blockage_probability,emergency_required,severity,accident_detected_label,telemetry_source
ACC-REC-001765,VEH-048,92.8,5.79,16.3,17.6,0,0.395,9.6,HARD_BRAKING,12,0.85,UNDER_CONSTRUCTION,RAIN,5.0,0.359,0.63,0,MEDIUM,POSSIBLE_COLLISION,SIMULATED V2V TELEMETRY
ACC-REC-001766,VEH-086,31.9,17.2,71.24,127.7,1,0.787,3.5,CRASH_STOP,13,0.81,POOR,CLEAR,10.0,0.918,0.86,1,CRITICAL,ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001767,VEH-030,43.6,3.25,0.73,4.5,0,0.077,168.2,NONE,15,0.94,POOR,RAIN,5.0,0.099,0.12,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001768,VEH-199,58.0,0.31,2.74,5.2,0,0.023,101.3,NONE,15,0.9,UNDER_CONSTRUCTION,RAIN,5.0,0.021,0.12,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001769,VEH-152,18.0,2.5,3.47,3.8,0,0.108,76.3,NONE,12,0.88,POOR,CLEAR,10.0,0.096,0.07,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001770,VEH-097,68.7,0.18,0.31,12.2,0,0.06,231.9,NONE,13,0.92,UNDER_CONSTRUCTION,FOG,2.0,0.018,0.08,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001771,VEH-139,21.3,0.67,3.42,9.1,0,0.141,207.1,NONE,12,0.71,POOR,HEAVY_RAIN,2.0,0.056,0.04,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001772,VEH-034,20.3,2.5,2.18,6.0,0,0.054,111.8,NONE,8,0.56,GOOD,CLOUDY,2.0,0.081,0.1,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001773,VEH-109,91.6,2.54,1.65,5.1,0,0.135,85.9,NORMAL,12,0.67,GOOD,FOG,2.0,0.096,0.04,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001774,VEH-188,85.8,12.7,74.46,142.8,1,0.878,0.6,CRASH_STOP,3,0.26,GOOD,RAIN,5.0,0.84,0.94,1,HIGH,ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001775,VEH-148,60.6,6.03,17.22,17.5,0,0.312,16.9,HARD_BRAKING,12,0.73,FAIR,RAIN,5.0,0.337,0.52,0,MEDIUM,POSSIBLE_COLLISION,SIMULATED V2V TELEMETRY
ACC-REC-001776,VEH-019,70.3,3.37,2.05,8.3,0,0.016,157.6,NONE,12,0.85,POOR,CLOUDY,2.0,0.094,0.01,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001777,VEH-124,58.7,1.18,2.74,1.4,0,0.098,148.1,NONE,13,0.89,FAIR,HEAVY_RAIN,2.0,0.058,0.0,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001778,VEH-124,34.7,3.13,0.23,8.7,0,0.089,109.5,NONE,13,0.9,FAIR,RAIN,5.0,0.097,0.07,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001779,VEH-125,66.6,3.23,2.93,10.3,0,0.023,67.9,NORMAL,16,0.92,FAIR,CLEAR,10.0,0.095,0.09,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001780,VEH-119,59.6,3.68,1.64,1.2,0,0.091,151.7,NONE,10,0.6,UNDER_CONSTRUCTION,CLEAR,10.0,0.116,0.1,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001781,VEH-185,27.1,3.24,1.95,0.2,0,0.102,86.1,LIGHT,9,0.47,GOOD,FOG,2.0,0.108,0.03,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001782,VEH-186,44.3,7.13,15.48,46.7,0,0.454,17.7,HARD_BRAKING,7,0.34,UNDER_CONSTRUCTION,CLOUDY,2.0,0.385,0.64,0,MEDIUM,POSSIBLE_COLLISION,SIMULATED V2V TELEMETRY
ACC-REC-001783,VEH-075,29.1,15.02,43.46,89.8,1,0.983,2.3,CRASH_STOP,9,0.61,FAIR,HEAVY_RAIN,2.0,0.812,0.87,1,CRITICAL,ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001784,VEH-135,57.2,6.08,6.46,14.2,0,0.518,16.7,HARD_BRAKING,12,0.66,GOOD,CLOUDY,2.0,0.344,0.52,0,MEDIUM,POSSIBLE_COLLISION,SIMULATED V2V TELEMETRY
ACC-REC-001785,VEH-044,52.1,2.96,2.01,10.4,0,0.065,227.0,NORMAL,14,0.78,GOOD,FOG,2.0,0.094,0.03,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001786,VEH-176,49.8,11.12,55.53,77.8,0,0.704,0.6,CRASH_STOP,6,0.27,GOOD,HEAVY_RAIN,2.0,0.703,0.93,1,MEDIUM,ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001787,VEH-157,65.1,3.29,3.95,2.9,0,0.117,128.0,LIGHT,11,0.63,FAIR,CLOUDY,2.0,0.119,0.15,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001788,VEH-098,44.5,2.69,1.91,3.5,0,0.004,242.3,NONE,10,0.78,FAIR,CLEAR,10.0,0.074,0.1,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001789,VEH-003,39.1,3.22,2.82,7.4,0,0.123,233.6,NORMAL,9,0.68,FAIR,HEAVY_RAIN,2.0,0.115,0.07,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001790,VEH-196,41.8,0.32,1.22,3.3,0,0.017,49.6,NONE,12,0.88,POOR,RAIN,5.0,0.016,0.07,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001791,VEH-046,79.8,0.53,3.24,0.7,0,0.044,65.9,LIGHT,9,0.48,FAIR,FOG,2.0,0.033,0.05,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001792,VEH-096,58.6,2.34,0.48,8.8,0,0.122,152.7,NORMAL,13,0.81,FAIR,FOG,2.0,0.085,0.09,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001793,VEH-080,69.9,2.25,2.98,2.4,0,0.099,100.2,LIGHT,12,0.75,FAIR,CLEAR,10.0,0.086,0.01,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001794,VEH-036,61.3,1.7,2.17,2.9,0,0.112,35.8,LIGHT,13,0.83,FAIR,FOG,2.0,0.101,0.03,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001795,VEH-159,36.4,3.3,3.31,2.0,0,0.036,240.3,LIGHT,6,0.43,GOOD,FOG,2.0,0.101,0.06,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001796,VEH-101,73.1,12.61,58.61,42.6,0,0.914,0.6,CRASH_STOP,6,0.49,GOOD,RAIN,5.0,0.792,0.83,1,MEDIUM,ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001797,VEH-187,38.6,0.94,2.9,1.1,0,0.086,78.1,LIGHT,8,0.6,POOR,RAIN,5.0,0.05,0.12,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001798,VEH-184,16.5,1.63,0.41,14.2,0,0.059,173.0,LIGHT,9,0.43,POOR,HEAVY_RAIN,2.0,0.054,0.05,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001799,VEH-019,19.1,1.73,1.12,1.2,0,0.123,70.1,NORMAL,10,0.6,GOOD,FOG,2.0,0.072,0.02,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001800,VEH-115,10.8,4.94,14.73,5.7,0,0.239,16.2,HARD_BRAKING,14,0.88,FAIR,FOG,2.0,0.288,0.61,0,MEDIUM,POSSIBLE_COLLISION,SIMULATED V2V TELEMETRY
ACC-REC-001801,VEH-162,33.3,2.49,1.69,4.4,0,0.048,205.2,LIGHT,10,0.54,FAIR,FOG,2.0,0.077,0.1,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001802,VEH-187,71.8,3.13,0.44,3.3,0,0.142,51.0,NONE,7,0.29,POOR,HEAVY_RAIN,2.0,0.108,0.01,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001803,VEH-049,63.5,5.2,13.63,3.5,0,0.382,10.3,HARD_BRAKING,15,0.94,POOR,CLEAR,10.0,0.331,0.36,0,MEDIUM,POSSIBLE_COLLISION,SIMULATED V2V TELEMETRY
ACC-REC-001804,VEH-009,24.5,0.92,0.53,7.3,0,0.051,185.2,NORMAL,12,0.64,FAIR,HEAVY_RAIN,2.0,0.035,0.08,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001805,VEH-009,20.7,0.65,1.37,1.8,0,0.056,163.7,LIGHT,14,0.9,FAIR,CLOUDY,2.0,0.032,0.03,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001806,VEH-060,73.6,1.97,0.49,11.7,0,0.037,88.3,LIGHT,12,0.75,FAIR,RAIN,5.0,0.058,0.12,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001807,VEH-168,69.6,0.11,3.42,6.1,0,0.046,134.5,LIGHT,16,0.87,FAIR,CLOUDY,2.0,0.023,0.05,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001808,VEH-028,89.5,4.68,6.5,17.3,0,0.457,8.9,HARD_BRAKING,10,0.6,FAIR,RAIN,5.0,0.312,0.59,0,MEDIUM,POSSIBLE_COLLISION,SIMULATED V2V TELEMETRY
ACC-REC-001809,VEH-055,82.7,7.67,10.78,13.8,0,0.256,13.6,HARD_BRAKING,4,0.3,POOR,FOG,2.0,0.352,0.59,0,LOW,POSSIBLE_COLLISION,SIMULATED V2V TELEMETRY
ACC-REC-001810,VEH-118,18.9,1.62,1.05,5.4,0,0.116,108.3,LIGHT,13,0.73,UNDER_CONSTRUCTION,CLEAR,10.0,0.067,0.0,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001811,VEH-172,75.1,4.61,7.69,40.5,0,0.264,14.1,HARD_BRAKING,14,0.83,POOR,HEAVY_RAIN,2.0,0.265,0.59,0,MEDIUM,POSSIBLE_COLLISION,SIMULATED V2V TELEMETRY
ACC-REC-001812,VEH-197,92.9,12.66,72.5,111.3,1,0.826,3.5,CRASH_STOP,8,0.39,GOOD,FOG,2.0,0.816,0.83,1,HIGH,ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001813,VEH-175,77.6,2.7,0.42,7.6,0,0.044,202.2,NONE,10,0.65,UNDER_CONSTRUCTION,HEAVY_RAIN,2.0,0.078,0.09,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001814,VEH-195,18.3,6.83,13.44,28.7,0,0.275,4.8,HARD_BRAKING,11,0.82,FAIR,HEAVY_RAIN,2.0,0.361,0.61,0,MEDIUM,POSSIBLE_COLLISION,SIMULATED V2V TELEMETRY
ACC-REC-001815,VEH-115,86.9,1.91,3.75,2.4,0,0.11,97.4,NONE,6,0.3,FAIR,HEAVY_RAIN,2.0,0.082,0.03,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001816,VEH-060,55.2,2.3,2.05,4.2,0,0.14,85.1,NONE,8,0.56,POOR,FOG,2.0,0.092,0.03,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001817,VEH-152,83.8,1.2,0.68,10.8,0,0.059,137.8,NORMAL,12,0.77,POOR,RAIN,5.0,0.044,0.03,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001818,VEH-116,81.8,3.07,1.92,1.9,0,0.132,195.9,NORMAL,4,0.34,GOOD,CLOUDY,2.0,0.11,0.09,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001819,VEH-181,66.5,0.78,1.99,4.7,0,0.11,80.9,LIGHT,13,0.81,FAIR,FOG,2.0,0.048,0.05,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001820,VEH-171,84.5,2.25,0.36,0.4,0,0.039,113.3,NORMAL,11,0.71,FAIR,CLEAR,10.0,0.065,0.12,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001821,VEH-145,26.7,0.06,2.72,4.9,0,0.072,144.8,NONE,11,0.52,POOR,HEAVY_RAIN,2.0,0.025,0.04,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001822,VEH-011,77.1,3.14,0.96,6.5,0,0.137,189.1,NORMAL,6,0.49,UNDER_CONSTRUCTION,CLEAR,10.0,0.109,0.14,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001823,VEH-111,12.1,0.24,2.31,3.4,0,0.043,106.1,NONE,13,0.84,GOOD,CLOUDY,2.0,0.022,0.03,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001824,VEH-066,41.5,7.51,8.29,18.8,0,0.322,16.3,HARD_BRAKING,11,0.79,UNDER_CONSTRUCTION,HEAVY_RAIN,2.0,0.347,0.38,0,LOW,POSSIBLE_COLLISION,SIMULATED V2V TELEMETRY
ACC-REC-001825,VEH-107,92.0,0.25,3.05,5.6,0,0.083,103.4,NORMAL,9,0.58,GOOD,RAIN,5.0,0.033,0.02,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001826,VEH-076,58.0,1.88,2.96,0.4,0,0.141,48.3,NORMAL,11,0.53,FAIR,FOG,2.0,0.088,0.12,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001827,VEH-101,48.3,3.55,2.4,4.0,0,0.059,164.9,NONE,4,0.3,UNDER_CONSTRUCTION,FOG,2.0,0.109,0.04,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001828,VEH-008,77.0,0.01,1.22,16.2,0,0.121,126.7,NONE,11,0.75,POOR,HEAVY_RAIN,2.0,0.029,0.01,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001829,VEH-160,19.4,1.79,0.71,6.4,0,0.116,247.2,NORMAL,8,0.43,GOOD,FOG,2.0,0.07,0.11,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001830,VEH-169,69.3,9.31,23.83,95.1,1,0.953,0.5,CRASH_STOP,15,0.85,POOR,FOG,2.0,0.602,0.83,1,CRITICAL,ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001831,VEH-002,61.5,1.4,2.26,2.4,0,0.132,223.1,LIGHT,14,0.8,GOOD,CLEAR,10.0,0.069,0.11,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001832,VEH-002,55.3,3.76,1.28,3.2,0,0.108,235.4,NORMAL,7,0.28,POOR,FOG,2.0,0.12,0.09,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001833,VEH-171,36.5,16.08,62.2,119.5,1,0.786,3.3,CRASH_STOP,8,0.52,POOR,CLEAR,10.0,0.86,0.93,1,HIGH,ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001834,VEH-047,27.4,3.24,1.94,4.8,0,0.0,210.2,NONE,12,0.74,GOOD,CLOUDY,2.0,0.087,0.14,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001835,VEH-045,53.1,1.04,3.22,1.6,0,0.027,53.7,LIGHT,13,0.79,FAIR,FOG,2.0,0.042,0.11,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001836,VEH-067,76.5,2.18,2.35,1.9,0,0.149,139.6,NONE,13,0.68,UNDER_CONSTRUCTION,CLEAR,10.0,0.092,0.03,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001837,VEH-161,42.5,1.62,0.68,9.0,0,0.142,201.5,NONE,6,0.44,UNDER_CONSTRUCTION,RAIN,5.0,0.071,0.06,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001838,VEH-082,68.4,3.26,1.87,7.0,0,0.135,240.9,NORMAL,14,0.76,UNDER_CONSTRUCTION,RAIN,5.0,0.115,0.05,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001839,VEH-128,31.6,1.38,0.38,4.0,0,0.098,161.0,NORMAL,9,0.57,FAIR,CLEAR,10.0,0.055,0.02,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001840,VEH-070,75.5,0.51,3.95,0.1,0,0.134,129.4,NONE,16,0.92,FAIR,CLOUDY,2.0,0.053,0.02,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001841,VEH-062,38.9,0.4,1.06,4.0,0,0.121,237.7,NORMAL,7,0.26,GOOD,CLOUDY,2.0,0.038,0.1,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001842,VEH-101,29.0,2.56,3.46,2.0,0,0.127,235.7,NONE,10,0.68,UNDER_CONSTRUCTION,CLEAR,10.0,0.101,0.1,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001843,VEH-183,32.1,1.94,1.14,6.0,0,0.108,45.9,LIGHT,10,0.46,POOR,FOG,2.0,0.082,0.15,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001844,VEH-034,30.2,2.71,0.49,1.5,0,0.109,115.8,NORMAL,14,0.77,POOR,CLOUDY,2.0,0.091,0.12,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001845,VEH-054,66.3,6.5,14.75,18.1,0,0.379,14.0,HARD_BRAKING,6,0.27,FAIR,CLOUDY,2.0,0.359,0.53,0,LOW,POSSIBLE_COLLISION,SIMULATED V2V TELEMETRY
ACC-REC-001846,VEH-120,18.4,2.43,2.73,5.6,0,0.121,95.3,NONE,12,0.75,FAIR,HEAVY_RAIN,2.0,0.094,0.01,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001847,VEH-040,88.1,6.43,14.41,54.6,0,0.444,23.3,HARD_BRAKING,9,0.43,GOOD,FOG,2.0,0.351,0.42,0,MEDIUM,POSSIBLE_COLLISION,SIMULATED V2V TELEMETRY
ACC-REC-001848,VEH-190,20.4,1.03,2.61,6.9,0,0.15,199.4,NONE,11,0.69,FAIR,FOG,2.0,0.064,0.06,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001849,VEH-068,10.2,7.0,15.79,0.2,0,0.485,20.5,HARD_BRAKING,7,0.48,POOR,FOG,2.0,0.384,0.42,0,LOW,POSSIBLE_COLLISION,SIMULATED V2V TELEMETRY
ACC-REC-001850,VEH-033,77.0,2.67,1.06,2.1,0,0.068,226.6,NONE,8,0.47,FAIR,CLEAR,10.0,0.084,0.03,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001851,VEH-162,90.4,4.86,10.04,0.1,0,0.335,14.8,HARD_BRAKING,9,0.4,FAIR,FOG,2.0,0.292,0.42,0,MEDIUM,POSSIBLE_COLLISION,SIMULATED V2V TELEMETRY
ACC-REC-001852,VEH-005,87.5,6.22,15.61,27.5,0,0.465,13.4,HARD_BRAKING,7,0.25,FAIR,HEAVY_RAIN,2.0,0.374,0.47,0,LOW,POSSIBLE_COLLISION,SIMULATED V2V TELEMETRY
ACC-REC-001853,VEH-152,61.0,0.42,0.54,3.2,0,0.02,169.0,NORMAL,11,0.78,POOR,CLEAR,10.0,0.016,0.05,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001854,VEH-155,93.2,2.41,2.76,11.7,0,0.034,37.7,NORMAL,10,0.77,UNDER_CONSTRUCTION,RAIN,5.0,0.101,0.04,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001855,VEH-050,12.8,7.73,15.98,30.0,0,0.463,13.2,HARD_BRAKING,10,0.69,FAIR,FOG,2.0,0.413,0.64,0,LOW,POSSIBLE_COLLISION,SIMULATED V2V TELEMETRY
ACC-REC-001856,VEH-065,80.4,2.54,0.26,8.5,0,0.121,247.9,NONE,12,0.69,GOOD,RAIN,5.0,0.089,0.03,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001857,VEH-065,77.2,1.62,2.91,3.1,0,0.098,156.4,LIGHT,8,0.52,GOOD,RAIN,5.0,0.07,0.11,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001858,VEH-126,30.8,1.31,1.01,1.9,0,0.057,153.1,NORMAL,8,0.53,POOR,CLEAR,10.0,0.048,0.01,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001859,VEH-054,40.6,15.62,44.82,62.3,0,0.823,4.7,CRASH_STOP,14,0.9,UNDER_CONSTRUCTION,CLEAR,10.0,0.795,0.81,1,CRITICAL,ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001860,VEH-030,59.3,2.54,0.67,17.1,0,0.009,164.2,NORMAL,13,0.8,POOR,HEAVY_RAIN,2.0,0.068,0.06,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001861,VEH-048,64.7,2.79,0.33,1.0,0,0.046,148.0,LIGHT,8,0.56,FAIR,FOG,2.0,0.08,0.09,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001862,VEH-191,89.5,0.57,2.29,8.7,0,0.081,177.0,LIGHT,15,0.87,GOOD,FOG,2.0,0.038,0.1,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001863,VEH-054,38.9,0.05,0.76,8.2,0,0.094,129.4,NONE,13,0.9,GOOD,HEAVY_RAIN,2.0,0.023,0.08,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001864,VEH-158,33.1,1.36,2.67,1.5,0,0.15,125.2,LIGHT,17,0.93,GOOD,CLEAR,10.0,0.073,0.02,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001865,VEH-024,58.5,0.54,1.3,2.0,0,0.034,138.1,NORMAL,9,0.42,GOOD,HEAVY_RAIN,2.0,0.025,0.02,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001866,VEH-170,82.7,0.27,1.81,4.0,0,0.101,199.5,NONE,13,0.86,FAIR,CLOUDY,2.0,0.033,0.14,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001867,VEH-102,65.8,16.5,61.79,155.4,1,0.826,5.7,CRASH_STOP,5,0.28,UNDER_CONSTRUCTION,HEAVY_RAIN,2.0,0.872,0.92,1,CRITICAL,ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001868,VEH-090,74.5,7.92,16.93,35.4,0,0.347,29.5,HARD_BRAKING,9,0.66,UNDER_CONSTRUCTION,CLOUDY,2.0,0.365,0.6,0,MEDIUM,POSSIBLE_COLLISION,SIMULATED V2V TELEMETRY
ACC-REC-001869,VEH-054,91.2,1.04,1.4,4.0,0,0.064,141.1,LIGHT,8,0.62,UNDER_CONSTRUCTION,HEAVY_RAIN,2.0,0.043,0.14,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001870,VEH-043,29.0,2.7,2.0,14.1,0,0.116,116.8,NONE,10,0.47,POOR,CLEAR,10.0,0.097,0.06,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001871,VEH-080,94.7,2.92,1.53,0.4,0,0.142,224.2,NORMAL,16,0.86,POOR,HEAVY_RAIN,2.0,0.106,0.14,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001872,VEH-198,66.9,1.93,1.82,1.8,0,0.094,55.8,NORMAL,7,0.31,FAIR,RAIN,5.0,0.073,0.09,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001873,VEH-018,11.4,2.92,1.59,1.6,0,0.084,224.8,NONE,13,0.82,UNDER_CONSTRUCTION,RAIN,5.0,0.095,0.1,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001874,VEH-167,44.3,2.3,1.71,9.9,0,0.077,157.0,NORMAL,14,0.92,FAIR,CLEAR,10.0,0.079,0.02,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001875,VEH-159,52.4,1.05,2.98,13.4,0,0.12,186.1,NONE,13,0.91,FAIR,CLOUDY,2.0,0.06,0.05,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001876,VEH-071,22.2,5.01,9.14,11.1,0,0.474,9.1,HARD_BRAKING,12,0.7,GOOD,CLOUDY,2.0,0.332,0.52,0,MEDIUM,POSSIBLE_COLLISION,SIMULATED V2V TELEMETRY
ACC-REC-001877,VEH-160,82.3,16.75,44.23,113.0,1,0.934,2.2,CRASH_STOP,7,0.55,FAIR,CLEAR,10.0,0.849,0.91,1,HIGH,ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001878,VEH-079,40.9,14.73,23.66,134.5,0,0.808,5.0,CRASH_STOP,12,0.59,FAIR,HEAVY_RAIN,2.0,0.699,0.8,1,MEDIUM,ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001879,VEH-121,91.3,0.32,2.93,17.6,0,0.026,114.4,NONE,9,0.4,FAIR,CLOUDY,2.0,0.023,0.08,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001880,VEH-013,89.8,6.57,15.92,5.6,0,0.484,22.2,HARD_BRAKING,6,0.43,GOOD,HEAVY_RAIN,2.0,0.37,0.6,0,MEDIUM,POSSIBLE_COLLISION,SIMULATED V2V TELEMETRY
ACC-REC-001881,VEH-057,19.4,2.25,1.87,10.2,0,0.048,67.1,NORMAL,4,0.28,POOR,HEAVY_RAIN,2.0,0.072,0.07,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001882,VEH-047,58.3,2.64,3.4,0.3,0,0.071,85.8,NORMAL,10,0.46,POOR,FOG,2.0,0.092,0.13,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001883,VEH-084,92.1,13.96,49.21,161.1,1,0.723,0.2,CRASH_STOP,16,0.9,GOOD,CLOUDY,2.0,0.757,0.97,1,HIGH,ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001884,VEH-022,67.5,2.78,2.45,0.6,0,0.11,178.1,NONE,7,0.29,POOR,RAIN,5.0,0.1,0.01,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-001885,VEH-149,25.9,2.48,2.44,0.4,0,0.129,228.8,LIGHT,14,0.89,FAIR,RAIN,5.0,0.096,0.15,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
