record_id,pedestrian_id,zone,pedestrian_count,distance_to_curb_m,is_crossing,vehicle_distance_m,vehicle_speed_kmh,time_to_crossing_sec,traffic_signal_state,pedestrian_signal_state,road_width_m,hour,weather,visibility_km,conflict_detected,pedestrian_risk_score,recommended_action,pedestrian_risk_label,data_type
PED-REC-003937,PED-150,Silk Board Junction,21,11.1,0,87.8,40.6,7.79,RED,WALK,32.0,9,CLEAR,8.0,0,0.522,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-003938,PED-068,Silk Board Junction,14,5.4,0,55.5,59.0,3.39,RED,WALK,24.0,15,CLOUDY,6.2,0,0.543,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-003939,PED-035,Silk Board Junction,7,2.7,1,115.9,37.3,11.19,RED,WALK,24.0,14,CLOUDY,7.8,0,0.246,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-003940,PED-137,Marathahalli Bridge,5,0.4,1,68.7,53.8,4.6,RED,WALK,16.0,8,CLOUDY,7.5,0,0.838,EXTEND_PEDESTRIAN_CROSSING_PHASE,HIGH_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-003941,PED-256,Bellandur EcoSpace,21,7.1,0,86.0,25.2,12.29,YELLOW,DONT_WALK,32.0,19,RAIN,4.6,0,0.378,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-003942,PED-164,Electronic City Toll,6,10.3,0,108.5,63.6,6.14,GREEN,DONT_WALK,32.0,11,CLOUDY,7.0,0,0.084,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-003943,PED-013,Bellandur EcoSpace,14,12.0,0,101.9,42.4,8.65,GREEN,DONT_WALK,32.0,14,CLEAR,3.1,0,0.53,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-003944,PED-258,KR Puram Hanging Bridge,23,2.1,1,5.4,72.3,0.27,YELLOW,DONT_WALK,16.0,19,CLEAR,7.9,1,0.9,EMERGENCY_VEHICLE_STOP_AND_HOLD_CROSSING,CRITICAL_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-003945,PED-224,Koramangala Sony World Jn,14,5.8,0,117.4,52.2,8.1,RED,WALK,24.0,2,CLEAR,3.8,0,0.569,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-003946,PED-278,Electronic City Toll,2,9.8,0,114.4,63.3,6.51,YELLOW,DONT_WALK,24.0,13,RAIN,9.3,0,0.057,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-003947,PED-074,Bellandur EcoSpace,27,11.4,0,5.0,47.0,0.38,RED,WALK,32.0,12,FOG,7.2,0,0.585,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-003948,PED-088,Bellandur EcoSpace,27,11.1,0,22.8,17.9,4.59,RED,WALK,24.0,19,HEAVY_RAIN,9.0,0,0.587,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-003949,PED-132,KR Puram Hanging Bridge,1,10.3,0,3.6,63.8,0.2,YELLOW,DONT_WALK,16.0,3,RAIN,8.5,0,0.297,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-003950,PED-138,Marathahalli Bridge,18,1.8,0,34.1,48.2,2.55,RED,WALK,24.0,1,HEAVY_RAIN,8.6,0,0.497,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-003951,PED-281,MG Road Brigade Jn,11,0.9,0,37.9,58.9,2.32,GREEN,DONT_WALK,12.0,5,CLOUDY,8.9,0,0.562,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-003952,PED-104,MG Road Brigade Jn,1,6.4,0,71.5,33.8,7.62,YELLOW,DONT_WALK,24.0,6,CLOUDY,2.2,0,0.071,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-003953,PED-069,Silk Board Junction,25,5.9,0,88.5,10.4,30.63,YELLOW,DONT_WALK,32.0,6,HEAVY_RAIN,5.7,0,0.529,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-003954,PED-077,Indiranagar 100ft Road,14,8.2,0,28.8,29.4,3.53,YELLOW,DONT_WALK,16.0,6,HEAVY_RAIN,4.5,0,0.58,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-003955,PED-267,Outer Ring Road Sarjapur Jn,6,5.0,0,4.7,37.1,0.46,YELLOW,DONT_WALK,24.0,8,RAIN,8.5,0,0.08,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-003956,PED-082,Electronic City Toll,18,0.4,1,101.4,50.5,7.23,YELLOW,DONT_WALK,16.0,1,CLEAR,4.4,0,0.721,EXTEND_PEDESTRIAN_CROSSING_PHASE,HIGH_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-003957,PED-010,Koramangala Sony World Jn,7,0.7,1,53.4,41.9,4.59,YELLOW,DONT_WALK,24.0,19,HEAVY_RAIN,2.3,0,0.78,EXTEND_PEDESTRIAN_CROSSING_PHASE,HIGH_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-003958,PED-271,MG Road Brigade Jn,7,11.7,0,50.8,60.0,3.05,GREEN,DONT_WALK,24.0,12,RAIN,5.6,0,0.288,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-003959,PED-177,KR Puram Hanging Bridge,5,1.8,0,109.6,58.7,6.72,YELLOW,DONT_WALK,32.0,13,FOG,5.5,0,0.601,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-003960,PED-132,Electronic City Toll,6,3.5,0,40.6,30.2,4.84,GREEN,DONT_WALK,16.0,16,RAIN,7.2,0,0.318,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-003961,PED-160,Indiranagar 100ft Road,4,1.0,1,75.1,26.2,10.32,GREEN,DONT_WALK,24.0,1,HEAVY_RAIN,7.8,0,0.763,EXTEND_PEDESTRIAN_CROSSING_PHASE,HIGH_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-003962,PED-036,Yeshwanthpur TTMC Circle,21,0.0,0,61.8,41.5,5.36,YELLOW,DONT_WALK,24.0,4,FOG,4.7,0,0.529,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-003963,PED-096,Hebbal Flyover,3,7.5,0,65.8,26.6,8.91,RED,WALK,16.0,23,CLEAR,9.3,0,0.215,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-003964,PED-266,Outer Ring Road Sarjapur Jn,14,1.5,1,10.2,60.2,0.61,RED,WALK,12.0,21,RAIN,5.0,1,0.984,EMERGENCY_VEHICLE_STOP_AND_HOLD_CROSSING,CRITICAL_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-003965,PED-282,MG Road Brigade Jn,3,1.9,1,75.2,66.1,4.1,RED,WALK,12.0,20,FOG,8.8,0,0.816,EXTEND_PEDESTRIAN_CROSSING_PHASE,HIGH_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-003966,PED-287,Indiranagar 100ft Road,27,11.3,0,79.3,50.9,5.61,GREEN,DONT_WALK,32.0,3,FOG,4.1,0,0.578,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-003967,PED-124,MG Road Brigade Jn,11,5.4,0,63.7,33.8,6.78,YELLOW,DONT_WALK,16.0,1,FOG,9.7,0,0.534,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-003968,PED-150,Yeshwanthpur TTMC Circle,12,11.9,0,6.2,62.5,0.36,RED,WALK,16.0,0,CLEAR,6.9,0,0.607,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-003969,PED-270,Indiranagar 100ft Road,2,10.1,0,116.1,63.1,6.62,RED,WALK,16.0,13,HEAVY_RAIN,3.8,0,0.074,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-003970,PED-262,Silk Board Junction,9,1.5,1,44.9,14.9,10.85,RED,WALK,16.0,3,FOG,3.8,0,0.47,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-003971,PED-206,Hebbal Flyover,26,4.7,0,11.1,14.5,2.76,GREEN,DONT_WALK,24.0,17,RAIN,2.6,0,0.535,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-003972,PED-027,Outer Ring Road Sarjapur Jn,16,3.1,1,90.3,48.0,6.77,YELLOW,DONT_WALK,16.0,6,FOG,5.0,0,0.731,EXTEND_PEDESTRIAN_CROSSING_PHASE,HIGH_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-003973,PED-150,Koramangala Sony World Jn,9,3.3,0,109.4,57.5,6.85,RED,WALK,12.0,2,CLEAR,2.8,0,0.196,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-003974,PED-103,Bellandur EcoSpace,13,8.7,0,86.3,69.2,4.49,YELLOW,DONT_WALK,32.0,17,CLEAR,4.6,0,0.367,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-003975,PED-236,Koramangala Sony World Jn,25,8.2,0,71.3,63.6,4.04,GREEN,DONT_WALK,12.0,10,CLEAR,2.5,0,0.569,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-003976,PED-284,Electronic City Toll,3,8.2,0,53.6,33.6,5.74,YELLOW,DONT_WALK,16.0,4,RAIN,4.5,0,0.086,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-003977,PED-290,KR Puram Hanging Bridge,17,0.4,0,14.4,11.6,4.47,RED,WALK,24.0,4,HEAVY_RAIN,3.8,0,0.409,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-003978,PED-203,MG Road Brigade Jn,15,12.0,0,115.3,50.3,8.25,YELLOW,DONT_WALK,16.0,7,CLEAR,7.4,0,0.474,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-003979,PED-126,Yeshwanthpur TTMC Circle,13,4.5,0,80.6,62.5,4.64,GREEN,DONT_WALK,16.0,15,HEAVY_RAIN,3.0,0,0.555,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-003980,PED-149,Yeshwanthpur TTMC Circle,5,1.6,1,97.1,14.2,24.62,RED,WALK,16.0,11,CLOUDY,8.8,0,0.455,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-003981,PED-018,Whitefield ITPL Main Gate,17,6.6,0,59.3,43.1,4.95,RED,WALK,24.0,22,RAIN,4.5,0,0.605,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-003982,PED-064,Koramangala Sony World Jn,5,4.9,0,22.4,50.7,1.59,RED,WALK,24.0,6,FOG,3.4,0,0.214,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-003983,PED-144,Indiranagar 100ft Road,3,11.4,0,37.5,34.5,3.91,RED,WALK,32.0,19,CLEAR,7.5,0,0.055,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-003984,PED-290,Electronic City Toll,18,2.2,1,109.2,66.3,5.93,GREEN,DONT_WALK,12.0,6,FOG,3.0,0,0.827,EXTEND_PEDESTRIAN_CROSSING_PHASE,HIGH_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-003985,PED-204,MG Road Brigade Jn,27,6.8,0,38.1,68.6,2.0,GREEN,DONT_WALK,12.0,22,RAIN,8.8,0,0.43,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-003986,PED-273,Koramangala Sony World Jn,14,1.8,1,119.8,14.4,29.95,YELLOW,DONT_WALK,12.0,12,CLEAR,2.1,0,0.592,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-003987,PED-015,KR Puram Hanging Bridge,15,11.9,0,64.3,74.7,3.1,GREEN,DONT_WALK,12.0,18,HEAVY_RAIN,7.5,0,0.396,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-003988,PED-034,Silk Board Junction,10,9.4,0,105.2,53.9,7.03,RED,WALK,12.0,13,FOG,7.8,0,0.089,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-003989,PED-263,Outer Ring Road Sarjapur Jn,21,2.5,1,77.0,35.1,7.9,YELLOW,DONT_WALK,32.0,8,RAIN,7.8,0,0.684,EXTEND_PEDESTRIAN_CROSSING_PHASE,HIGH_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-003990,PED-167,Electronic City Toll,19,4.7,0,66.2,11.0,21.67,GREEN,DONT_WALK,24.0,15,CLEAR,8.1,0,0.472,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-003991,PED-246,Koramangala Sony World Jn,2,8.9,0,73.5,33.3,7.95,YELLOW,DONT_WALK,12.0,2,HEAVY_RAIN,3.3,0,0.094,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-003992,PED-113,MG Road Brigade Jn,20,3.2,1,36.7,20.9,6.32,GREEN,DONT_WALK,16.0,20,HEAVY_RAIN,5.0,0,0.671,EXTEND_PEDESTRIAN_CROSSING_PHASE,HIGH_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-003993,PED-122,Whitefield ITPL Main Gate,16,7.4,0,93.9,51.8,6.53,GREEN,DONT_WALK,12.0,19,CLOUDY,3.4,0,0.555,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-003994,PED-097,Hebbal Flyover,16,8.3,0,27.2,68.9,1.42,RED,WALK,16.0,4,RAIN,9.6,0,0.602,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-003995,PED-025,Indiranagar 100ft Road,11,10.8,0,108.0,46.6,8.34,GREEN,DONT_WALK,16.0,19,HEAVY_RAIN,7.9,0,0.485,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-003996,PED-232,Bellandur EcoSpace,20,2.6,0,65.3,13.2,17.81,RED,WALK,32.0,20,CLOUDY,8.2,0,0.54,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-003997,PED-049,Electronic City Toll,5,5.3,0,10.2,63.0,0.58,GREEN,DONT_WALK,32.0,11,RAIN,2.9,0,0.316,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-003998,PED-188,Whitefield ITPL Main Gate,3,1.5,1,27.2,17.6,5.56,GREEN,DONT_WALK,24.0,8,CLOUDY,7.6,0,0.693,EXTEND_PEDESTRIAN_CROSSING_PHASE,HIGH_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-003999,PED-164,Yeshwanthpur TTMC Circle,17,6.2,0,37.3,16.2,8.29,RED,WALK,24.0,2,HEAVY_RAIN,5.1,0,0.628,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-004000,PED-280,Electronic City Toll,25,3.2,0,6.2,66.4,0.34,RED,WALK,12.0,6,CLOUDY,7.1,0,0.428,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-004001,PED-050,Hebbal Flyover,15,2.8,1,14.5,31.3,1.67,YELLOW,DONT_WALK,16.0,10,FOG,3.5,1,0.713,EXTEND_PEDESTRIAN_CROSSING_PHASE,HIGH_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-004002,PED-274,Koramangala Sony World Jn,6,4.8,0,85.4,25.1,12.25,GREEN,DONT_WALK,24.0,13,CLOUDY,4.0,0,0.092,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-004003,PED-208,Yeshwanthpur TTMC Circle,2,11.1,0,70.5,66.6,3.81,GREEN,DONT_WALK,16.0,15,CLEAR,5.3,0,0.23,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-004004,PED-203,Outer Ring Road Sarjapur Jn,19,2.0,1,12.3,45.3,0.98,YELLOW,DONT_WALK,32.0,20,CLOUDY,6.1,1,0.87,EMERGENCY_VEHICLE_STOP_AND_HOLD_CROSSING,CRITICAL_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-004005,PED-049,MG Road Brigade Jn,5,1.4,1,29.8,74.2,1.45,RED,WALK,12.0,8,HEAVY_RAIN,8.3,1,0.915,EMERGENCY_VEHICLE_STOP_AND_HOLD_CROSSING,CRITICAL_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-004006,PED-179,KR Puram Hanging Bridge,22,11.6,0,85.3,58.4,5.26,YELLOW,DONT_WALK,12.0,22,CLEAR,9.9,0,0.476,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-004007,PED-078,Marathahalli Bridge,5,0.2,1,47.4,23.0,7.42,GREEN,DONT_WALK,24.0,12,FOG,8.5,0,0.665,EXTEND_PEDESTRIAN_CROSSING_PHASE,HIGH_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-004008,PED-126,Bellandur EcoSpace,19,5.1,0,104.5,26.4,14.25,YELLOW,DONT_WALK,16.0,20,HEAVY_RAIN,5.0,0,0.392,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-004009,PED-103,MG Road Brigade Jn,21,5.8,0,32.5,67.9,1.72,RED,WALK,32.0,19,CLEAR,2.3,0,0.405,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-004010,PED-234,Hebbal Flyover,3,5.2,0,69.8,32.2,7.8,RED,WALK,24.0,22,FOG,4.7,0,0.076,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-004011,PED-264,Indiranagar 100ft Road,5,11.8,0,60.0,65.5,3.3,RED,WALK,16.0,16,RAIN,9.3,0,0.131,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-004012,PED-293,MG Road Brigade Jn,12,6.8,0,71.6,25.4,10.15,RED,WALK,12.0,2,HEAVY_RAIN,6.0,0,0.448,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-004013,PED-247,Bellandur EcoSpace,18,8.8,0,33.4,10.1,11.9,GREEN,DONT_WALK,16.0,7,CLEAR,6.5,0,0.513,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-004014,PED-004,Outer Ring Road Sarjapur Jn,18,3.1,1,10.4,70.4,0.53,RED,WALK,16.0,1,RAIN,8.0,1,0.957,EMERGENCY_VEHICLE_STOP_AND_HOLD_CROSSING,CRITICAL_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-004015,PED-057,Electronic City Toll,5,2.9,1,82.5,47.8,6.21,GREEN,DONT_WALK,12.0,9,HEAVY_RAIN,5.7,0,0.825,EXTEND_PEDESTRIAN_CROSSING_PHASE,HIGH_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-004016,PED-088,MG Road Brigade Jn,10,10.9,0,29.1,65.3,1.6,YELLOW,DONT_WALK,12.0,21,FOG,8.8,0,0.176,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-004017,PED-055,MG Road Brigade Jn,12,8.1,0,29.1,62.6,1.67,RED,WALK,12.0,14,HEAVY_RAIN,10.0,0,0.639,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-004018,PED-061,Bellandur EcoSpace,8,10.2,0,29.4,28.8,3.67,YELLOW,DONT_WALK,12.0,22,CLEAR,6.6,0,0.096,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-004019,PED-119,KR Puram Hanging Bridge,11,6.1,0,10.2,24.6,1.49,GREEN,DONT_WALK,12.0,8,CLOUDY,2.6,0,0.415,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-004020,PED-152,Electronic City Toll,18,2.5,0,14.0,42.9,1.17,RED,WALK,32.0,14,RAIN,5.2,0,0.541,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-004021,PED-226,Electronic City Toll,11,11.3,0,58.1,46.7,4.48,GREEN,DONT_WALK,16.0,19,CLEAR,9.3,0,0.385,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-004022,PED-262,Electronic City Toll,7,4.1,0,48.7,28.2,6.22,YELLOW,DONT_WALK,24.0,13,CLOUDY,2.1,0,0.309,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-004023,PED-077,Bellandur EcoSpace,8,8.7,0,116.8,62.5,6.73,GREEN,DONT_WALK,32.0,8,CLEAR,9.2,0,0.057,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-004024,PED-244,Silk Board Junction,14,5.1,0,66.5,35.2,6.8,GREEN,DONT_WALK,16.0,17,CLEAR,8.9,0,0.591,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-004025,PED-278,KR Puram Hanging Bridge,4,9.9,0,101.2,66.9,5.45,RED,WALK,16.0,8,CLEAR,8.7,0,0.316,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-004026,PED-258,Indiranagar 100ft Road,23,4.7,0,40.2,54.4,2.66,GREEN,DONT_WALK,32.0,19,CLEAR,7.3,0,0.419,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-004027,PED-253,Electronic City Toll,17,6.3,0,18.9,46.3,1.47,GREEN,DONT_WALK,24.0,2,HEAVY_RAIN,9.0,0,0.48,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-004028,PED-100,Whitefield ITPL Main Gate,22,9.8,0,119.0,16.3,26.28,YELLOW,DONT_WALK,24.0,2,FOG,10.0,0,0.508,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-004029,PED-175,Silk Board Junction,2,10.8,0,78.7,71.0,3.99,YELLOW,DONT_WALK,12.0,13,HEAVY_RAIN,2.4,0,0.067,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-004030,PED-096,Bellandur EcoSpace,20,9.6,0,91.4,73.4,4.48,YELLOW,DONT_WALK,16.0,0,FOG,9.4,0,0.64,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-004031,PED-141,Marathahalli Bridge,24,2.6,1,10.5,23.9,1.58,GREEN,DONT_WALK,12.0,12,CLOUDY,6.9,1,0.727,EXTEND_PEDESTRIAN_CROSSING_PHASE,HIGH_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-004032,PED-003,Outer Ring Road Sarjapur Jn,3,4.3,0,115.0,40.2,10.3,GREEN,DONT_WALK,12.0,7,FOG,8.1,0,0.127,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-004033,PED-014,Indiranagar 100ft Road,27,5.0,0,102.4,10.0,36.86,GREEN,DONT_WALK,12.0,23,CLEAR,8.9,0,0.352,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-004034,PED-238,Outer Ring Road Sarjapur Jn,9,6.4,0,34.4,68.6,1.81,RED,WALK,12.0,7,HEAVY_RAIN,2.8,0,0.316,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-004035,PED-110,KR Puram Hanging Bridge,1,11.1,0,82.7,14.2,20.97,RED,WALK,16.0,18,RAIN,9.6,0,0.278,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-004036,PED-044,Silk Board Junction,27,3.3,0,18.9,28.1,2.42,GREEN,DONT_WALK,16.0,3,HEAVY_RAIN,6.7,0,0.581,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-004037,PED-126,Silk Board Junction,16,2.3,1,21.9,37.2,2.12,YELLOW,DONT_WALK,16.0,2,CLOUDY,3.1,1,0.66,EXTEND_PEDESTRIAN_CROSSING_PHASE,HIGH_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
