zone,ward,ward_name,street_id,street_name,landmark,segment_id,total_length_m,contractor_name,contractor_registration_no,contractor_phone,work_name,sanctioned_amount,sanctioned_year,work_year,work_type,other_work_type,job_work_code,work_order_no,work_order_date,inspection_date,source_pdf
SOUTH,183,Chikkalsandra,"W0138, W0146, W0132,","9th Crs, 12th Crs, 8th B Crs,",Ghikkalasandra,183/C-W0138/S122002,59.64,Sri A.N Narasimhaiah,,,Improvements to drain and Providing covering slab to 13th B cross road of Kuvempunagar in Ittamadu in ward No 183,1600000.0,2012.0,2011 - 2012,Drain Maintenance,,183-12-000013,EE/PN/JE/WO NO/210/10-11,15/11/2011,,cdca9174-ac83-4834-b869-1d2b275fbf49.txt
SOUTH,183,Chikkalsandra,"W0127, W0029, W0064,",,Sri Rameswara Temple,183/C-W0127/S084859,300.93,Shivalingegowda,,9341228174.0,Improvements to Drain and Providing B S Covering Slabs to 5th and 4th A Crs of Ittamadu in Ward No 183.,1937000.0,2014.0,2013 - 2014,Drain Maintenance,,183-14-000007,EE/PN/AE/Wo/no/269/13-14,04/02/2014,,cdca9174-ac83-4834-b869-1d2b275fbf49.txt
SOUTH,183,Chikkalsandra,"W0146, W0173, W0148,",,V.V Bakari,183/C-W0146/S113848,181.45,A.N.Narasimhaiah,,9742773817.0,Improvements to drain and providing covering slabs to 13th Cross of Kuvempunagar ittamadu in Ward No-183,1100000.0,2012.0,2013 - 2014,Drain Maintenance,,183-12-000011,EE/PN/AE/WoNo/99/13-14,23/10/2013,11/03/2016,cdca9174-ac83-4834-b869-1d2b275fbf49.txt
SOUTH,183,Chikkalsandra,"W0171, W0224, W0220,",,Mahalakshmi Temple,183/C-W0171/S114802,273.14,KRIDL,,9986697126.0,"Improvements to drain and foothpath to 8o feet road Bhuvaneshwarinagar to Chikkalasandra Main Road, in Ward No-183.",1997000.0,2013.0,2012 - 2013,Drain Maintenance,,183-13-000022,EE/PN/AE/WoNo/258/12-13,18/02/2014,,cdca9174-ac83-4834-b869-1d2b275fbf49.txt
SOUTH,183,Chikkalsandra,"W0310, W0085, W0079,","Chikkanna Lyt 4th Crs, NA,",183 Ward Office,183/C-W0310/S115752,226.03,KRIDL,,9986697126.0,"Emergency work in ward No.183, Re-constrcution of secondary drain in 8th cross and 9th A cross dena bank colony in ward 183",1250000.0,2014.0,2014 - 2015,Drain Maintenance,,183-14-000016,EE/PN/AE/WoNo/29/14-15,02/09/2014,,cdca9174-ac83-4834-b869-1d2b275fbf49.txt
SOUTH,183,Chikkalsandra,"W0039, W0022, W0050,",,Satyanarayana Temple,183/C-W0039/S123154,1269.96,KRIDL,,9986697126.0,"Improvements to drain with covering slab and deck slab to 2nd, 8th, 10th, 11th Main and 9th A Cross, 10th Cross, 7th A Cross, 8th Cross, 9th Cross and",10000000.0,2013.0,2013 - 2014,Others,"Drain, Cullverts and CC Pavaing",183-13-000020,EE/PN/AE/Wo/No/355/12-13,20/02/2014,,cdca9174-ac83-4834-b869-1d2b275fbf49.txt
SOUTH,183,Chikkalsandra,"W0019, W0028, W0033,","NA, 1st Crs, 2nd Main Rd K E",Hamadu layout,183/C-W0019/S091817,108.05,Sri.S.R.Vikram,,,Improvements to drain and providing covering Slab to 2nd cross and 1th main road and Hamadu layout in Wo no 183,1732000.0,2012.0,2012 - 2013,Drain Maintenance,,183-12-000034,EE/PN/JE/Wo No/128/12-13,17/08/2013,19/02/2015,cdca9174-ac83-4834-b869-1d2b275fbf49.txt
SOUTH,183,Chikkalsandra,"W0030, W0033, W0021,","2nd Crs, 2nd Main Rd K E B",Hamadu layout,183/C-W0030/S093437,124.32,Sri.S.R.Vikram,,,Improvements to drain and providing covering Slab to 2nd cross and 1th main road and Hamadu layout in Wo no 183,1732000.0,2012.0,2012 - 2013,Drain Maintenance,,183-12-000034,EE/PN/JE/Wo No/128/12-13,17/08/2013,19/02/2015,cdca9174-ac83-4834-b869-1d2b275fbf49.txt
SOUTH,183,Chikkalsandra,W0003,4th Main Rd,Rajahamsa road,183/S-W0003/S094202,75.47,Sri.Gajanana Construction,,,Improvements to drain and providing covering Slab to 4th main road and Rajahamsa road in Wo no 183,1800000.0,2012.0,2012 - 2013,Drain Maintenance,,183-12-000034,EE/PN/JE/Wo No/128/12-13,26/09/2012,04/02/2015,cdca9174-ac83-4834-b869-1d2b275fbf49.txt
SOUTH,183,Chikkalsandra,W0001,5th Main Rd,Rajahamsa road,183/S-W0001/S094854,69.03,Sri.Gajanana Construction,,,Improvements to drain and providing covering Slab to 4th main road and Rajahamsa road in Wo no 183,1800000.0,2012.0,2012 - 2013,Drain Maintenance,,183-12-000034,EE/PN/JE/Wo No/128/12-13,26/09/2012,31/10/2014,cdca9174-ac83-4834-b869-1d2b275fbf49.txt
SOUTH,183,Chikkalsandra,"W0138, W0136, W0127,","9th Crs, 10th C Crs, 2nd",Anjanaya temple road,183/C-W0138/S095608,124.17,Sri.T.S .Mahadeva,,,Improvements to drain and providing covering Slab to Anjanaya temple road in Wo no 183,1320000.0,2012.0,2012 - 2013,Drain Maintenance,,183-12-000027,EE/PN/JE/Wo No/98/12-13,27/08/2012,,cdca9174-ac83-4834-b869-1d2b275fbf49.txt
SOUTH,183,Chikkalsandra,W0096,,SWD Drain,183/S-W0096/S032225,87.11,KRIDL,,9343722108.0,Providing Cement Concrete Roads to Conservancy Roads and bad Stretches in Wards No-183.,1700000.0,2014.0,2014 - 2015,Others,Cemente Concrete Road,183-14-000023,EE/PN/AE/WO No/34/2014-15,05/11/2014,28/03/2016,cdca9174-ac83-4834-b869-1d2b275fbf49.txt
SOUTH,183,Chikkalsandra,W0186,,Kamakaya Tharater,183/S-W0186/S114016,146.98,Harish constructions,,9448068702.0,Improvements to Drain and Providing B.S covering slabs to 1st A main road(From Kamakya Main road to 2nd cross Bhuvaneshwarinagar) in Ward No-183.,1347000.0,2014.0,2013 - 2014,Drain Maintenance,,183-14-000005,EE/PN/AW/WoNo/314/13-14,04/03/2014,,cdca9174-ac83-4834-b869-1d2b275fbf49.txt
SOUTH,183,Chikkalsandra,"W0310, W0192, W0292,","Chikkanna Lyt 4th Crs, NA,",Khamakya Thetare,183/C-W0310/S014042,315.15,KRIDL,,9986697126.0,Removing resetting and deselting to Khamakya Mn Rd (1st Crs Khamakya Lyt) in Ward No 183.,1000000.0,2014.0,2014 - 2015,Others,Deselting,183-14-000025,EE/PN/AE/Wo No/35/14-15,05/11/2014,,cdca9174-ac83-4834-b869-1d2b275fbf49.txt
SOUTH,183,Chikkalsandra,"W0065, W0061, W0184","Om Shakthi Lyt 5th Crs, Om",Kathriguppe signal,183/C-W0065/S052218,205.88,R.C. Enterprises(R. Chandra),,9880212349.0,Improvements to Drain and Providing B.S covering slabs to 1st main road(from 5th to 3rd cross) of Bhuvaneshwarinagar in Ward No-183.,1690000.0,2013.0,2013 - 2014,Others,drain and culvert,183-14-000006,EE/PN/AE/Wo No/11/14-15,25/06/2014,,cdca9174-ac83-4834-b869-1d2b275fbf49.txt
MAHADEVAPURA,25,Horamavu,W2141,,school,25/S-W2141/S7856,160.0,venkatesh,bbmp-8907,,asphalting,1000000.0,2011.0,2010 - 2011,Asphalting,,,ee-krp/w201,03/11/2010,12/10/2015,c42ed234-b609-4e1c-9ef5-7c2acab00b75.txt
MAHADEVAPURA,25,Horamavu,W0350,1st Crs,vidya deepti palloit,25/S-W0350/S104750,111.49,sri m.byeregowda,,1111111111.0,Construction of roads and drain at k narayanapura village main road and cross roads in ward no 25,8000002.0,,2012 - 2013,Others,,025-12-000034,EE/KPD/TND/NPW/04/12/146/20,31/07/2012,,c42ed234-b609-4e1c-9ef5-7c2acab00b75.txt
MAHADEVAPURA,25,Horamavu,W0348,,savya catering,25/S-W0348/S105841,63.81,sri m.byeregowda,,1111111111.0,Construction of roads and drain at k narayanapura village main road and cross roads in ward no 25,800000.0,2012.0,2012 - 2013,Others,,025-12-000034,EE/KPD/TND/NPW/04/12/146/20,31/07/2012,,c42ed234-b609-4e1c-9ef5-7c2acab00b75.txt
MAHADEVAPURA,25,Horamavu,W0851,,kalyasnalli village road,25/S-W0851/S112531,808.9,k.m.subramanya reddy,,1111111111.0,Construction of roads and drain at kalyasnalli village main road and cross roads in ward no 25,800000.0,2012.0,2012 - 2013,Footpath Layering,,025-25-000032,EE/KPD/TND/NPW/04/12/156/20,07/08/2012,13/10/2015,c42ed234-b609-4e1c-9ef5-7c2acab00b75.txt
MAHADEVAPURA,25,Horamavu,W2138,"4th Crs, Dasappa Lyt",dasappa layoutr,25/S-W2138/S115556,161.14,technical manager(east),,1111111111.0,"improvements and asphalting to 1st ,1st A ,2nd,3rd , 3rd A, roads OF 2nd block ,5th,6th muneshwara nagara road of dasappa layout of 1stA main road her",49000000.0,2013.0,2012 - 2013,Asphalting,,025-13-000056,EE/KPD/TND/NPW/571/2012-13,15/03/2013,,c42ed234-b609-4e1c-9ef5-7c2acab00b75.txt
MAHADEVAPURA,25,Horamavu,W2595,6th Crs,dasappa layout,25/S-W2595/S121654,54.44,technical manager(east),,1111111111.0,"improvements and asphalting to 1st ,1st A ,2nd,3rd , 3rd A, roads OF 2nd block ,5th,6th muneshwara nagara road of dasappa layout of 1stA main road her",4900000.0,2013.0,2012 - 2013,Others,,025-13-000056,EE/KPD/TND/NPW/571/2012-13,15/03/2013,,c42ed234-b609-4e1c-9ef5-7c2acab00b75.txt
MAHADEVAPURA,25,Horamavu,W2599,7th Crs,dasappa layout,25/S-W2599/S122314,136.81,technical manager(east),,1111111111.0,"improvements and asphalting to 1st ,1st A ,2nd,3rd , 3rd A, roads OF 2nd block ,5th,6th muneshwara nagara road of dasappa layout of 1stA main road her",4900000.0,2013.0,2012 - 2013,Asphalting,,025-13-000056,EE/KPD/TND/NPW/571/2012-13,15/03/2013,,c42ed234-b609-4e1c-9ef5-7c2acab00b75.txt
MAHADEVAPURA,25,Horamavu,W2136,,dasappa layout,25/S-W2136/S122728,32.22,technical manager(east),,1111111111.0,"improvements and asphalting to 1st ,1st A ,2nd,3rd , 3rd A, roads OF 2nd block ,5th,6th muneshwara nagara road of dasappa layout of 1stA main road her",4900000.0,2013.0,2012 - 2013,Others,,025-13-000056,EE/KPD/TND/NPW/571/2012-13,15/03/2013,,c42ed234-b609-4e1c-9ef5-7c2acab00b75.txt
MAHADEVAPURA,25,Horamavu,W2583,"2nd Block , 1st Crs, Dasappa",dasappa layout,25/S-W2583/S123857,652.8,technical manager(east),,1111111111.0,"improvements and asphalting to 1st ,1st A ,2nd,3rd , 3rd A, roads OF 2nd block ,5th,6th muneshwara nagara road of dasappa layout of 1stA main road her",4900000.0,2013.0,2012 - 2013,Asphalting,,025-13-000056,EE/KPD/TND/NPW/571/2012-13,15/03/2013,,c42ed234-b609-4e1c-9ef5-7c2acab00b75.txt
MAHADEVAPURA,25,Horamavu,W2140,3rd Crs,dasappa layout,25/S-W2140/S124507,31.32,technical manager(east),,1111111111.0,"improvements and asphalting to 1st ,1st A ,2nd,3rd , 3rd A, roads OF 2nd block ,5th,6th muneshwara nagara road of dasappa layout of 1stA main road her",4900000.0,2013.0,2012 - 2013,Asphalting,,025-13-000056,EE/KPD/TND/NPW/571/2012-13,15/03/2013,,c42ed234-b609-4e1c-9ef5-7c2acab00b75.txt
MAHADEVAPURA,25,Horamavu,W2144,2nd Crs,dasappa layout,25/S-W2144/S124849,30.22,technical manager(east),,1111111111.0,"improvements and asphalting to 1st ,1st A ,2nd,3rd , 3rd A, roads OF 2nd block ,5th,6th muneshwara nagara road of dasappa layout of 1stA main road her",4900000.0,2013.0,2012 - 2013,Asphalting,,025-13-000056,EE/KPD/TND/NPW/571/2012-13,15/03/2013,,c42ed234-b609-4e1c-9ef5-7c2acab00b75.txt
MAHADEVAPURA,25,Horamavu,W2146,,dasappa layout,25/S-W2146/S125154,26.38,technical manager(east),,1111111111.0,"improvements and asphalting to 1st ,1st A ,2nd,3rd , 3rd A, roads OF 2nd block ,5th,6th muneshwara nagara road of dasappa layout of 1stA main road her",4900000.0,2013.0,2012 - 2013,Asphalting,,025-13-000056,EE/KPD/TND/NPW/571/2012-13,15/03/2013,,c42ed234-b609-4e1c-9ef5-7c2acab00b75.txt
MAHADEVAPURA,25,Horamavu,W2148,2nd Crs,dasappa layout,25/S-W2148/S125634,33.26,technical manager(east),,1111111111.0,"improvements and asphalting to 1st ,1st A ,2nd,3rd , 3rd A, roads OF 2nd block ,5th,6th muneshwara nagara road of dasappa layout of 1stA main road her",4900000.0,2013.0,2012 - 2013,Asphalting,,025-13-000056,EE/KPD/TND/NPW/571/2012-13,15/03/2013,,c42ed234-b609-4e1c-9ef5-7c2acab00b75.txt
MAHADEVAPURA,25,Horamavu,W1217,,banjara layout,25/S-W1217/S010530,90.26,TECHNICAL MANAGER EAST,,1111111111.0,"providing aspalting to road surface in1st main road 1st ,2nd , 3rd of SS form,maruthi reality and sai nest roads of banjara layout in ward no 25",2050000.0,2013.0,2012 - 2013,Others,,025-13-000062,EE/KPD/TND/NPW/559/2012-13,15/03/2013,,c42ed234-b609-4e1c-9ef5-7c2acab00b75.txt
MAHADEVAPURA,25,Horamavu,W1329,,BANJARA LAYOUT,25/S-W1329/S011438,1062.99,TECHNICAL MANAGER EAST,,1111111111.0,"providing aspalting to road surface in1st main road 1st ,2nd , 3rd of SS form,maruthi reality and sai nest roads of banjara layout in ward no 25",2050000.0,2013.0,2012 - 2013,Others,,025-13-000062,EE/KPD/TND/NPW/559/2012-13,15/03/2013,,c42ed234-b609-4e1c-9ef5-7c2acab00b75.txt
MAHADEVAPURA,25,Horamavu,I1223,,BANJARA LAYOUT,,,TECHNICAL MANAGER EAST,,1111111111.0,"providing aspalting to road surface in1st main road 1st ,2nd , 3rd of SS form,maruthi reality and sai nest roads of banjara layout in ward no 25",2050000.0,2013.0,2013 - 2014,Others,,025-13-000062,EE/KPD/TND/NPW/559/2012-13,15/03/2013,,c42ed234-b609-4e1c-9ef5-7c2acab00b75.txt
MAHADEVAPURA,25,Horamavu,W1215,,BANJARA LAYOUTG,25/S-W1215/S012302,217.51,TECHNICAL MANAGER EAST,,1111111111.0,"providing aspalting to road surface in1st main road 1st ,2nd , 3rd of SS form,maruthi reality and sai nest roads of banjara layout in ward no 25",2050000.0,2012.0,2012 - 2013,Others,,025-13-000062,EE/KPD/TND/NPW/559/2012-13,15/03/2013,,c42ed234-b609-4e1c-9ef5-7c2acab00b75.txt
MAHADEVAPURA,25,Horamavu,W0855,,kyalasanahalli,25/S-W0855/S013607,65.13,technical manager east KRIDL,,1111111111.0,providing aspalting to road surfacein calvin college seminary road burial ground and kyalasanahallihelp centre to gavi revanna siddheshwara main road,4000000.0,2012.0,2012 - 2013,Others,,025-13-000045,EE/KPD/TND/NPW/563/2012-13,15/03/2013,,c42ed234-b609-4e1c-9ef5-7c2acab00b75.txt
MAHADEVAPURA,25,Horamavu,W0865,,kyalasanahalli,25/S-W0865/S014229,53.26,technical manager east KRIDL,,1111111111.0,providing aspalting to road surfacein calvin college seminary road burial ground and kyalasanahalli help centre to gavi revanna siddheshwara main road,4000000.0,2012.0,2012 - 2013,Others,,025-13-000045,EE/KPD/TND/NPW/563/2012-13,15/03/2013,,c42ed234-b609-4e1c-9ef5-7c2acab00b75.txt
MAHADEVAPURA,25,Horamavu,W0700,,kyalasanahalli,25/S-W0700/S014854,205.8,technical manager east KRIDL,,1111111111.0,providing aspalting to road surfacein calvin college seminary road burial ground and kyalasanahalli help centre to gavi revanna siddheshwara main road,4000000.0,2012.0,2012 - 2013,Others,,025-13-000045,EE/KPD/TND/NPW/563/2012-13,15/03/2013,,c42ed234-b609-4e1c-9ef5-7c2acab00b75.txt
MAHADEVAPURA,25,Horamavu,W1640,1st Main Rd Ashirwad Colony,dental clinic(horamavu main,25/S-W1640/S024500,165.62,Technical manager (east) KRIDL,,1111111111.0,"providing aspalting to road surface in3rd,4th,5th,6th,7th,8th,11thcr oss roads of horamavu village in ward no 25",1990000.0,2012.0,2012 - 2013,Others,,025-13-000048,EE/KPD/TND/NPW/583/2012-13,16/03/2013,,c42ed234-b609-4e1c-9ef5-7c2acab00b75.txt
MAHADEVAPURA,25,Horamavu,W2055,1st Crs Ashirwad Colony,ashirvada colony,25/S-W2055/S025406,95.2,Technical manager (east) KRIDL,,1111111111.0,"providing aspalting to road surface in3rd,4th,5th,6th,7th,8th,11thcr oss roads of horamavu village in ward no 25",1990000.0,2012.0,2012 - 2013,Others,,025-13-000048,EE/KPD/TND/NPW/583/2012-13,16/03/2013,,c42ed234-b609-4e1c-9ef5-7c2acab00b75.txt
MAHADEVAPURA,25,Horamavu,W2053,2nd Crs Ashirwad Colony,ashirvad colony,25/S-W2053/S025654,148.66,Technical manager (east) KRIDL,,1111111111.0,"providing aspalting to road surface in3rd,4th,5th,6th,7th,8th,11thcr oss roads of horamavu village in ward no 25",1990000.0,2012.0,2012 - 2013,Others,,025-13-000048,EE/KPD/TND/NPW/583/2012-13,16/03/2013,,c42ed234-b609-4e1c-9ef5-7c2acab00b75.txt
MAHADEVAPURA,25,Horamavu,W2051,3rd Crs Ashirwad Colony,ashirvad colony,25/S-W2051/S025847,96.35,Technical manager (east) KRIDL,,1111111111.0,"providing aspalting to road surface in3rd,4th,5th,6th,7th,8th,11thcr oss roads of horamavu village in ward no 25",1990000.0,2012.0,2012 - 2013,Others,,025-13-000048,EE/KPD/TND/NPW/583/2012-13,16/03/2013,,c42ed234-b609-4e1c-9ef5-7c2acab00b75.txt
MAHADEVAPURA,25,Horamavu,W2043,4th Crs Ashirwad Colony,ashirvad colony,25/S-W2043/S030101,131.04,Technical manager (east) KRIDL,,1111111111.0,"providing aspalting to road surface in3rd,4th,5th,6th,7th,8th,11thcr oss roads of horamavu village in ward no 25",1990000.0,2012.0,2012 - 2013,Others,,025-13-000048,EE/KPD/TND/NPW/583/2012-13,16/03/2013,,c42ed234-b609-4e1c-9ef5-7c2acab00b75.txt
MAHADEVAPURA,25,Horamavu,W2045,4th A Crs Ashirwad Colony,ashirvad colony,25/S-W2045/S030308,217.86,Technical manager (east) KRIDL,,1111111111.0,"providing aspalting to road surface in3rd,4th,5th,6th,7th,8th,11thcr oss roads of horamavu village in ward no 25",1990000.0,2012.0,2012 - 2013,,,025-13-000048,EE/KPD/TND/NPW/583/2012-13,16/03/2013,,c42ed234-b609-4e1c-9ef5-7c2acab00b75.txt
MAHADEVAPURA,25,Horamavu,W2039,4th B Crs Ashirwad Colony,ashirvad colony,25/S-W2039/S030508,202.71,Technical manager (east) KRIDL,,1111111111.0,"providing aspalting to road surface in3rd,4th,5th,6th,7th,8th,11thcr oss roads of horamavu village in ward no 25",1990000.0,2012.0,2012 - 2013,Others,,025-13-000048,EE/KPD/TND/NPW/583/2012-13,16/03/2013,,c42ed234-b609-4e1c-9ef5-7c2acab00b75.txt
MAHADEVAPURA,25,Horamavu,W2033,6th Crs Ashirwad Colony,ashirvad colony,25/S-W2033/S030704,89.29,Technical manager (east) KRIDL,,1111111111.0,"providing aspalting to road surface in3rd,4th,5th,6th,7th,8th,11thcr oss roads of horamavu village in ward no 25",1990000.0,2012.0,2012 - 2013,Others,,025-13-000048,EE/KPD/TND/NPW/583/2012-13,16/03/2013,,c42ed234-b609-4e1c-9ef5-7c2acab00b75.txt
MAHADEVAPURA,25,Horamavu,W2031,7th Crs Ashirwad Colony,ashirvad colony,25/S-W2031/S030903,95.67,Technical manager (east) KRIDL,,1111111111.0,"providing aspalting to road surface in3rd,4th,5th,6th,7th,8th,11thcr oss roads of horamavu village in ward no 25",1990000.0,2012.0,2012 - 2013,Others,,025-13-000048,EE/KPD/TND/NPW/583/2012-13,16/03/2013,,c42ed234-b609-4e1c-9ef5-7c2acab00b75.txt
MAHADEVAPURA,25,Horamavu,W2009,9th Crs Ashirwad Colony,ashirvad colony,25/S-W2009/S031258,91.42,Technical manager (east) KRIDL,,1111111111.0,"providing aspalting to road surface in3rd,4th,5th,6th,7th,8th,11thcr oss roads of horamavu village in ward no 25",1990000.0,2012.0,2012 - 2013,Others,,025-13-000048,EE/KPD/TND/NPW/583/2012-13,16/03/2013,,c42ed234-b609-4e1c-9ef5-7c2acab00b75.txt
MAHADEVAPURA,25,Horamavu,W2011,,ashirvad colony,25/S-W2011/S031453,30.64,Technical manager (east) KRIDL,,1111111111.0,"providing aspalting to road surface in3rd,4th,5th,6th,7th,8th,11thcr oss roads of horamavu village in ward no 25",1990000.0,2012.0,2012 - 2013,Others,,025-13-000048,EE/KPD/TND/NPW/583/2012-13,16/03/2013,,c42ed234-b609-4e1c-9ef5-7c2acab00b75.txt
MAHADEVAPURA,25,Horamavu,W1410,,ashirvad colony,25/S-W1410/S031706,109.71,Technical manager (east) KRIDL,,1111111111.0,"providing aspalting to road surface in3rd,4th,5th,6th,7th,8th,11thcr oss roads of horamavu village in ward no 25",1990000.0,2012.0,2012 - 2013,Others,,025-13-000048,EE/KPD/TND/NPW/583/2012-13,16/03/2013,,c42ed234-b609-4e1c-9ef5-7c2acab00b75.txt
MAHADEVAPURA,25,Horamavu,W1819,5th Crs,ashirvad colony,25/S-W1819/S032124,72.94,Technical manager (east) KRIDL,,1111111111.0,"providing aspalting to road surface in3rd,4th,5th,6th,7th,8th,11thcr oss roads of horamavu village in ward no 25",1990000.0,2012.0,2012 - 2013,Others,,025-13-000048,EE/KPD/TND/NPW/583/2012-13,16/03/2013,,c42ed234-b609-4e1c-9ef5-7c2acab00b75.txt
MAHADEVAPURA,25,Horamavu,W1801,3rd Crs,ashirvad colony,25/S-W1801/S032318,43.24,Technical manager (east) KRIDL,,1111111111.0,"providing aspalting to road surface in3rd,4th,5th,6th,7th,8th,11thcr oss roads of horamavu village in ward no 25",1990000.0,2012.0,2012 - 2013,Others,,025-13-000048,EE/KPD/TND/NPW/583/2012-13,16/03/2013,,c42ed234-b609-4e1c-9ef5-7c2acab00b75.txt
MAHADEVAPURA,25,Horamavu,W1799,,ashirvad colony,25/S-W1799/S032526,42.99,Technical manager (east) KRIDL,,1111111111.0,"providing aspalting to road surface in3rd,4th,5th,6th,7th,8th,11thcr oss roads of horamavu village in ward no 25",1990000.0,2012.0,2012 - 2013,Others,,025-13-000048,EE/KPD/TND/NPW/583/2012-13,16/03/2013,,c42ed234-b609-4e1c-9ef5-7c2acab00b75.txt
MAHADEVAPURA,25,Horamavu,W1795,1st Crs,ashirvad colony,25/S-W1795/S032711,41.82,Technical manager (east) KRIDL,,1111111111.0,"providing aspalting to road surface in3rd,4th,5th,6th,7th,8th,11thcr oss roads of horamavu village in ward no 25",1990000.0,2012.0,2012 - 2013,Others,,025-13-000048,EE/KPD/TND/NPW/583/2012-13,16/03/2013,,c42ed234-b609-4e1c-9ef5-7c2acab00b75.txt
MAHADEVAPURA,25,Horamavu,W1793,,ashirvad colony,25/S-W1793/S032846,45.11,Technical manager (east) KRIDL,,1111111111.0,"providing aspalting to road surface in3rd,4th,5th,6th,7th,8th,11thcr oss roads of horamavu village in ward no 25",1990000.0,2012.0,2012 - 2013,Others,,025-13-000048,EE/KPD/TND/NPW/583/2012-13,16/03/2013,,c42ed234-b609-4e1c-9ef5-7c2acab00b75.txt
MAHADEVAPURA,25,Horamavu,W0647,"1st Main Rd, Pattandur Agrah",hennur main road,25/S-W0647/S114322,59.35,"SRI K.N.Vasanth Kumar,no- 57k 13th cross 1st block,rajaji nagara",,8888888888.0,improvements to roads and drain in vinayaka layout main roads and cross and sonia gandhi nagara of geddhalahalli village in ward no 25,3000000.0,2014.0,2014 - 2015,Road,,025-14-000012,EE/KPD/TND/NPW/8/5/06/2014-,24/05/2014,,c42ed234-b609-4e1c-9ef5-7c2acab00b75.txt
MAHADEVAPURA,25,Horamavu,W0655,,hennur main road,25/S-W0655/S115239,53.39,"SRI K.N.Vasanth Kumar,no- 57k 13th cross 1st block,rajaji nagara",,8888888888.0,improvements to roads and drain in vinayaka layout main roads and cross and sonia gandhi nagara of geddhalahalli village in ward no 25,3000000.0,2014.0,2014 - 2015,Road,,025-14-000012,EE/KPD/TND/NPW/8/5/06/2014-,24/05/2014,,c42ed234-b609-4e1c-9ef5-7c2acab00b75.txt
MAHADEVAPURA,25,Horamavu,W1952,"8th Main Rd 3rd Crs, Hoysala",near t c palya main road,25/S-W1952/S121752,66.49,VASANTH KUMAR,,8888888888.0,Construction of Roads and Drains in Hoysala nagara 8th main 8th cross Roads in Ward no 25,135000000.0,2013.0,2013 - 2014,Asphalting,,025-13-000027,EE/KPD/TND/NPW/2/11/61/2013-,24/08/2013,13/10/2015,c42ed234-b609-4e1c-9ef5-7c2acab00b75.txt
MAHADEVAPURA,25,Horamavu,W1208,,near gym road,25/S-W1208/S125127,72.07,Vasanthkumar K N,,8888888888.0,Construction of Roads and Drains in Gym Road Of Agara in Ward no 25,1800000.0,2013.0,2013 - 2014,Asphalting,,025-13-000025,EE/KPD/TND/NPW/2/09/60/2013-,24/08/2013,13/10/2015,c42ed234-b609-4e1c-9ef5-7c2acab00b75.txt
MAHADEVAPURA,25,Horamavu,W1056,,Sree Chamundeshwari Temple,25/S-W1056/S032730,179.6,"K N Vasanth Kumar, Vijay Nagar, Bangalore-40",,8888888888.0,Providing Drain Culverts & Asphalting To Road Surface in 8th T0 13 Street & Other Cross Roads Prakruthi Township In Ward No-25,4000000.0,2014.0,2013 - 2014,Others,Providing Drain Culverts &,025-14-000011,EE/KPD/TND/NPW/8/4/07/2014-,24/05/2014,,c42ed234-b609-4e1c-9ef5-7c2acab00b75.txt
MAHADEVAPURA,25,Horamavu,W1054,,Sree Chamundeshwari Temple,25/S-W1054/S033838,186.85,"K N Vasanth Kumar, Vijay Nagar, Bangalore-40",,8888888888.0,Providing Drain Culverts & Asphalting To Road Surface in 8th T0 13 Street & Other Cross Roads Prakruthi Township In Ward No-25,4000000.0,2014.0,2013 - 2014,Others,Providing Drain Culverts &,025-14-000011,EE/KPD/TND/NPW/8/4/07/2014-,24/05/2014,,c42ed234-b609-4e1c-9ef5-7c2acab00b75.txt
MAHADEVAPURA,25,Horamavu,W1052,,Sree Chamundeshwari Temple,25/S-W1052/S034119,238.45,"K N Vasanth Kumar, Vijay Nagar, Bangalore-40",,8888888888.0,Providing Drain Culverts & Asphalting To Road Surface in 8th T0 13 Street & Other Cross Roads Prakruthi Township In Ward No-25,4000000.0,2014.0,2013 - 2014,Others,Providing Drain Culverts &,025-14-000011,EE/KPD/TND/NPW/8/4/07/2014-,24/05/2014,,c42ed234-b609-4e1c-9ef5-7c2acab00b75.txt
