record_id,timestamp,hour,day_of_week,is_weekend,zone_id,zone_name,latitude,longitude,road_name,road_condition_score,vehicle_density,vehicle_count,average_speed_kmh,congestion_level,queue_length_meters,traffic_signal_state,weather_condition,visibility_km,accident_present,construction_present,pedestrian_density,noise_level_db,emergency_vehicle_present,data_source_type
TRF-002852,2026-02-23 13:37:00,13,0,0,BLR-MGROAD-11,MG Road Brigade Jn,12.975108755911599,77.6064710321785,Mahatma Gandhi Road,0.94,0.694,204,14.3,HIGH,642.5,GREEN,CLEAR,10.0,0,0,0.55,89.3,0,SYNTHETIC / SIMULATION DATA
TRF-002853,2026-03-25 00:43:00,0,2,0,BLR-KRPUR-03,KR Puram Hanging Bridge,12.996338225301672,77.69196560549993,Old Madras Road / ORR,0.65,0.385,117,16.0,HIGH,528.9,GREEN,CLEAR,10.0,0,1,0.39,88.8,0,SYNTHETIC / SIMULATION DATA
TRF-002854,2026-03-24 11:45:00,11,1,0,BLR-KRPUR-03,KR Puram Hanging Bridge,12.997205582823755,77.69458244498655,Old Madras Road / ORR,0.57,0.99,290,6.1,CRITICAL,751.7,GREEN,CLEAR,10.0,0,0,0.83,97.8,0,SYNTHETIC / SIMULATION DATA
TRF-002855,2026-01-16 06:26:00,6,4,0,BLR-SILK-01,Silk Board Junction,12.91809657072869,77.62449062983991,Hosur Road / Outer Ring Road,0.61,0.366,95,14.6,HIGH,661.6,RED,CLEAR,10.0,0,0,0.39,87.4,0,SYNTHETIC / SIMULATION DATA
TRF-002856,2026-01-17 11:07:00,11,5,1,BLR-SILK-01,Silk Board Junction,12.917334226139861,77.62571519345757,Hosur Road / Outer Ring Road,0.68,0.99,277,6.5,CRITICAL,1371.5,YELLOW,CLOUDY,10.0,0,0,0.8,97.3,0,SYNTHETIC / SIMULATION DATA
TRF-002857,2026-02-05 17:00:00,17,3,0,BLR-WFIELD-07,Whitefield ITPL Main Gate,12.984399757627955,77.73039186009485,ITPL Main Road,0.8,0.99,264,9.9,CRITICAL,1237.6,GREEN,CLOUDY,10.0,0,0,0.79,87.6,0,SYNTHETIC / SIMULATION DATA
TRF-002858,2026-03-24 00:27:00,0,1,0,BLR-HEBBL-04,Hebbal Flyover,13.03761901971973,77.59618082460968,Airport Road / Bellary Road,0.85,0.269,83,26.0,LOW,79.9,GREEN,CLEAR,10.0,0,0,0.56,82.2,0,SYNTHETIC / SIMULATION DATA
TRF-002859,2026-02-04 21:04:00,21,2,0,BLR-WFIELD-07,Whitefield ITPL Main Gate,12.984822813822367,77.73336504721941,ITPL Main Road,0.74,0.99,292,6.1,CRITICAL,1115.6,GREEN,CLOUDY,10.0,0,0,0.71,89.7,0,SYNTHETIC / SIMULATION DATA
TRF-002860,2026-03-09 07:25:00,7,0,0,BLR-MARATH-05,Marathahalli Bridge,12.957374234675303,77.69938959891961,Outer Ring Road,0.66,0.264,60,14.2,HIGH,666.3,RED,FOG,1.5,0,0,0.33,84.1,0,SYNTHETIC / SIMULATION DATA
TRF-002861,2026-01-11 17:30:00,17,6,1,BLR-SILK-01,Silk Board Junction,12.917424400724798,77.62473939907386,Hosur Road / Outer Ring Road,0.68,0.99,281,4.0,CRITICAL,1426.8,GREEN,CLEAR,10.0,0,0,0.8,100.2,0,SYNTHETIC / SIMULATION DATA
TRF-002862,2026-01-25 16:56:00,16,6,1,BLR-ORR-08,Outer Ring Road Sarjapur Jn,12.919913727857505,77.64948273687745,Sarjapur-ORR Junction,0.64,0.653,190,9.8,CRITICAL,1392.8,GREEN,CLOUDY,10.0,0,0,0.65,92.4,0,SYNTHETIC / SIMULATION DATA
TRF-002863,2026-02-23 14:50:00,14,0,0,BLR-YESHW-12,Yeshwanthpur TTMC Circle,13.024769138080615,77.55466628775844,Tumkur Road / Subedarchatram Rd,0.72,0.778,231,7.7,CRITICAL,791.4,YELLOW,HEAVY_RAIN,3.0,0,0,0.66,91.7,0,SYNTHETIC / SIMULATION DATA
TRF-002864,2026-02-19 03:30:00,3,3,0,BLR-YESHW-12,Yeshwanthpur TTMC Circle,13.023978278451386,77.55100416209063,Tumkur Road / Subedarchatram Rd,0.72,0.4,102,16.8,HIGH,565.2,RED,RAIN,6.0,0,0,0.57,82.6,0,SYNTHETIC / SIMULATION DATA
TRF-002865,2026-01-03 22:30:00,22,5,1,BLR-SILK-01,Silk Board Junction,12.915957440917149,77.62349754836592,Hosur Road / Outer Ring Road,0.65,0.189,61,15.6,HIGH,485.0,RED,CLEAR,10.0,0,0,0.34,88.7,0,SYNTHETIC / SIMULATION DATA
TRF-002866,2026-02-01 02:00:00,2,6,1,BLR-ECITY-02,Electronic City Toll,12.847127385073552,77.66202662797646,Hosur Elevated Expressway,0.9,0.346,85,35.4,LOW,79.8,RED,CLEAR,10.0,0,0,0.24,74.9,0,SYNTHETIC / SIMULATION DATA
TRF-002867,2026-03-20 18:52:00,18,4,0,BLR-SILK-01,Silk Board Junction,12.917662091669841,77.62351695336343,Hosur Road / Outer Ring Road,0.67,0.99,287,6.6,CRITICAL,1709.8,GREEN,CLEAR,10.0,0,0,1.0,96.1,0,SYNTHETIC / SIMULATION DATA
TRF-002868,2026-01-10 18:25:00,18,5,1,BLR-KRPUR-03,KR Puram Hanging Bridge,12.996599694565939,77.69238088856062,Old Madras Road / ORR,0.62,0.99,271,5.0,CRITICAL,1667.7,RED,CLOUDY,10.0,0,0,0.85,98.5,0,SYNTHETIC / SIMULATION DATA
TRF-002869,2026-02-17 00:22:00,0,1,0,BLR-ECITY-02,Electronic City Toll,12.844535303162106,77.66192844315822,Hosur Elevated Expressway,0.88,0.291,69,37.9,LOW,103.6,GREEN,CLEAR,10.0,0,0,0.55,76.0,0,SYNTHETIC / SIMULATION DATA
TRF-002870,2026-03-17 09:03:00,9,1,0,BLR-MGROAD-11,MG Road Brigade Jn,12.974763299217006,77.60814548905,Mahatma Gandhi Road,0.88,0.99,276,8.6,CRITICAL,1729.6,GREEN,CLEAR,10.0,0,0,0.78,94.3,0,SYNTHETIC / SIMULATION DATA
TRF-002871,2026-02-25 05:44:00,5,2,0,BLR-MARATH-05,Marathahalli Bridge,12.95746031688138,77.70106525119893,Outer Ring Road,0.7,0.398,102,17.7,HIGH,466.7,RED,CLEAR,10.0,0,0,0.56,85.4,0,SYNTHETIC / SIMULATION DATA
TRF-002872,2026-03-10 13:49:00,13,1,0,BLR-HEBBL-04,Hebbal Flyover,13.033920529446002,77.59606015383233,Airport Road / Bellary Road,0.84,0.779,205,13.5,HIGH,710.2,RED,CLOUDY,10.0,0,0,0.65,89.4,0,SYNTHETIC / SIMULATION DATA
TRF-002873,2026-03-22 06:25:00,6,6,1,BLR-INDIRA-10,Indiranagar 100ft Road,12.972569716138576,77.64214969848462,100ft Road CMH Junction,0.81,0.24,53,28.5,LOW,97.6,GREEN,CLEAR,10.0,0,0,0.17,76.7,0,SYNTHETIC / SIMULATION DATA
TRF-002874,2026-01-06 06:36:00,6,1,0,BLR-MGROAD-11,MG Road Brigade Jn,12.976338899845748,77.60803395344108,Mahatma Gandhi Road,0.87,0.332,82,20.7,HIGH,586.4,RED,CLEAR,10.0,0,0,0.42,85.2,0,SYNTHETIC / SIMULATION DATA
TRF-002875,2026-03-12 19:04:00,19,3,0,BLR-KORAM-09,Koramangala Sony World Jn,12.936255772915747,77.62284835759762,100 Feet Intermediate Ring Road,0.82,0.99,266,8.9,CRITICAL,1786.9,GREEN,CLOUDY,10.0,0,0,0.99,90.8,0,SYNTHETIC / SIMULATION DATA
TRF-002876,2026-03-08 08:55:00,8,6,1,BLR-WFIELD-07,Whitefield ITPL Main Gate,12.985100139286343,77.7326626992037,ITPL Main Road,0.72,0.947,275,10.5,CRITICAL,729.4,YELLOW,CLEAR,10.0,0,0,0.51,88.9,0,SYNTHETIC / SIMULATION DATA
TRF-002877,2026-01-23 17:25:00,17,4,0,BLR-BELLAN-06,Bellandur EcoSpace,12.925042355987253,77.67701532798482,Outer Ring Road IT Corridor,0.68,0.99,291,5.1,CRITICAL,1187.2,GREEN,CLEAR,10.0,0,0,0.73,95.6,0,SYNTHETIC / SIMULATION DATA
TRF-002878,2026-01-14 03:06:00,3,2,0,BLR-ECITY-02,Electronic City Toll,12.844407340196446,77.66013207469655,Hosur Elevated Expressway,0.89,0.395,104,26.6,LOW,77.9,RED,RAIN,6.0,0,0,0.3,76.9,0,SYNTHETIC / SIMULATION DATA
TRF-002879,2026-03-28 11:01:00,11,5,1,BLR-MGROAD-11,MG Road Brigade Jn,12.975352312346601,77.60822311632054,Mahatma Gandhi Road,0.87,0.972,260,7.6,CRITICAL,885.7,GREEN,CLEAR,10.0,0,0,0.58,94.6,0,SYNTHETIC / SIMULATION DATA
TRF-002880,2026-03-20 10:05:00,10,4,0,BLR-KRPUR-03,KR Puram Hanging Bridge,12.9979692958109,77.69406854379005,Old Madras Road / ORR,0.58,0.99,283,6.8,CRITICAL,1625.5,YELLOW,CLEAR,10.0,0,0,0.72,94.8,0,SYNTHETIC / SIMULATION DATA
TRF-002881,2026-03-25 17:49:00,17,2,0,BLR-ORR-08,Outer Ring Road Sarjapur Jn,12.917666123905082,77.6474828266523,Sarjapur-ORR Junction,0.66,0.99,289,6.5,CRITICAL,1033.7,GREEN,CLEAR,10.0,0,0,1.0,93.7,0,SYNTHETIC / SIMULATION DATA
TRF-002882,2026-01-23 12:45:00,12,4,0,BLR-BELLAN-06,Bellandur EcoSpace,12.92575848425209,77.67693180110253,Outer Ring Road IT Corridor,0.7,0.761,214,7.4,CRITICAL,986.6,GREEN,CLOUDY,10.0,0,0,0.4,91.8,0,SYNTHETIC / SIMULATION DATA
TRF-002883,2026-03-28 22:13:00,22,5,1,BLR-SILK-01,Silk Board Junction,12.916539492201702,77.62320059005042,Hosur Road / Outer Ring Road,0.63,0.19,55,15.5,HIGH,469.2,RED,CLEAR,10.0,0,0,0.27,84.9,0,SYNTHETIC / SIMULATION DATA
TRF-002884,2026-01-17 01:29:00,1,5,1,BLR-MGROAD-11,MG Road Brigade Jn,12.977119832085508,77.60782770283366,Mahatma Gandhi Road,0.88,0.313,101,17.5,HIGH,400.7,GREEN,RAIN,6.0,0,0,0.2,85.1,0,SYNTHETIC / SIMULATION DATA
TRF-002885,2026-02-14 08:18:00,8,5,1,BLR-WFIELD-07,Whitefield ITPL Main Gate,12.986149904205334,77.73028955001736,ITPL Main Road,0.76,0.864,239,9.1,CRITICAL,988.3,RED,CLOUDY,10.0,0,0,0.49,86.0,0,SYNTHETIC / SIMULATION DATA
TRF-002886,2026-03-03 22:36:00,22,1,0,BLR-ECITY-02,Electronic City Toll,12.84373867445763,77.66009930349807,Hosur Elevated Expressway,0.84,0.214,60,39.9,LOW,35.9,GREEN,CLOUDY,10.0,0,0,0.5,73.6,0,SYNTHETIC / SIMULATION DATA
TRF-002887,2026-02-10 06:31:00,6,1,0,BLR-ORR-08,Outer Ring Road Sarjapur Jn,12.919349813531932,77.64964021467995,Sarjapur-ORR Junction,0.64,0.378,102,15.2,HIGH,748.2,RED,CLOUDY,10.0,0,1,0.4,87.4,0,SYNTHETIC / SIMULATION DATA
TRF-002888,2026-03-25 00:36:00,0,2,0,BLR-KORAM-09,Koramangala Sony World Jn,12.933587571114451,77.62497087710392,100 Feet Intermediate Ring Road,0.79,0.283,89,22.5,LOW,106.6,GREEN,CLEAR,10.0,0,0,0.41,81.7,0,SYNTHETIC / SIMULATION DATA
TRF-002889,2026-02-20 14:16:00,14,4,0,BLR-YESHW-12,Yeshwanthpur TTMC Circle,13.025515191011685,77.55185201103538,Tumkur Road / Subedarchatram Rd,0.76,0.645,183,12.7,HIGH,518.3,RED,CLEAR,10.0,0,0,0.6,91.0,0,SYNTHETIC / SIMULATION DATA
TRF-002890,2026-01-30 03:35:00,3,4,0,BLR-WFIELD-07,Whitefield ITPL Main Gate,12.98709601452492,77.72940020328164,ITPL Main Road,0.73,0.407,99,21.0,HIGH,496.0,GREEN,CLEAR,10.0,0,0,0.43,80.5,1,SYNTHETIC / SIMULATION DATA
TRF-002891,2026-01-18 18:14:00,18,6,1,BLR-ORR-08,Outer Ring Road Sarjapur Jn,12.918162532830538,77.64781721350761,Sarjapur-ORR Junction,0.62,0.99,274,6.9,CRITICAL,1509.8,GREEN,CLEAR,10.0,0,0,0.79,93.3,0,SYNTHETIC / SIMULATION DATA
TRF-002892,2026-03-20 03:52:00,3,4,0,BLR-KORAM-09,Koramangala Sony World Jn,12.934276455952796,77.62389358803186,100 Feet Intermediate Ring Road,0.85,0.463,132,18.7,HIGH,725.8,RED,CLEAR,10.0,0,0,0.6,82.3,0,SYNTHETIC / SIMULATION DATA
TRF-002893,2026-01-07 04:01:00,4,2,0,BLR-INDIRA-10,Indiranagar 100ft Road,12.973295536178991,77.64292866201862,100ft Road CMH Junction,0.87,0.322,75,20.6,HIGH,621.6,RED,FOG,1.5,0,0,0.28,80.3,0,SYNTHETIC / SIMULATION DATA
TRF-002894,2026-02-07 05:15:00,5,5,1,BLR-HEBBL-04,Hebbal Flyover,13.03642003485171,77.59746306256424,Airport Road / Bellary Road,0.81,0.333,85,24.2,LOW,28.4,GREEN,CLEAR,10.0,0,0,0.51,82.8,0,SYNTHETIC / SIMULATION DATA
TRF-002895,2026-01-09 01:12:00,1,4,0,BLR-SILK-01,Silk Board Junction,12.916484262062983,77.62340000925228,Hosur Road / Outer Ring Road,0.62,0.452,134,11.0,CRITICAL,963.7,RED,CLOUDY,10.0,0,0,0.53,89.5,0,SYNTHETIC / SIMULATION DATA
TRF-002896,2026-02-16 22:25:00,22,0,0,BLR-INDIRA-10,Indiranagar 100ft Road,12.970245170833822,77.6420783000286,100ft Road CMH Junction,0.86,0.185,57,29.5,LOW,48.5,YELLOW,CLEAR,10.0,0,0,0.12,76.0,0,SYNTHETIC / SIMULATION DATA
TRF-002897,2026-03-10 23:52:00,23,1,0,BLR-SILK-01,Silk Board Junction,12.917983193963192,77.62546576011503,Hosur Road / Outer Ring Road,0.66,0.318,101,11.7,CRITICAL,1370.7,RED,FOG,1.5,0,0,0.39,90.2,0,SYNTHETIC / SIMULATION DATA
TRF-002898,2026-03-08 12:00:00,12,6,1,BLR-YESHW-12,Yeshwanthpur TTMC Circle,13.024932808223845,77.55210340623069,Tumkur Road / Subedarchatram Rd,0.74,0.593,159,16.4,HIGH,382.4,RED,CLEAR,10.0,0,0,0.51,85.6,0,SYNTHETIC / SIMULATION DATA
TRF-002899,2026-01-25 14:48:00,14,6,1,BLR-INDIRA-10,Indiranagar 100ft Road,12.973441086151995,77.64182714437203,100ft Road CMH Junction,0.9,0.591,168,20.4,HIGH,518.4,GREEN,CLEAR,10.0,0,0,0.45,82.2,1,SYNTHETIC / SIMULATION DATA
TRF-002900,2026-03-17 09:18:00,9,1,0,BLR-SILK-01,Silk Board Junction,12.917385453805968,77.6245424507781,Hosur Road / Outer Ring Road,0.67,0.99,273,4.7,CRITICAL,722.7,GREEN,CLEAR,10.0,0,0,1.0,99.7,0,SYNTHETIC / SIMULATION DATA
TRF-002901,2026-02-26 03:39:00,3,3,0,BLR-KRPUR-03,KR Puram Hanging Bridge,12.99625305090551,77.69101576621948,Old Madras Road / ORR,0.62,0.537,163,13.8,HIGH,499.4,GREEN,CLEAR,10.0,0,0,0.44,88.8,0,SYNTHETIC / SIMULATION DATA
TRF-002902,2026-02-21 03:58:00,3,5,1,BLR-ECITY-02,Electronic City Toll,12.847092373082376,77.65957981495607,Hosur Elevated Expressway,0.89,0.297,95,34.4,LOW,87.4,RED,CLEAR,10.0,0,0,0.49,75.6,1,SYNTHETIC / SIMULATION DATA
TRF-002903,2026-01-04 14:54:00,14,6,1,BLR-WFIELD-07,Whitefield ITPL Main Gate,12.987650550272681,77.7315306325936,ITPL Main Road,0.75,0.573,149,13.8,HIGH,457.7,RED,RAIN,6.0,0,0,0.69,84.6,0,SYNTHETIC / SIMULATION DATA
TRF-002904,2026-02-11 16:41:00,16,2,0,BLR-WFIELD-07,Whitefield ITPL Main Gate,12.986997286160493,77.72954781423556,ITPL Main Road,0.77,0.766,200,14.6,HIGH,562.6,RED,CLEAR,10.0,0,0,0.37,86.4,0,SYNTHETIC / SIMULATION DATA
TRF-002905,2026-02-08 00:11:00,0,6,1,BLR-HEBBL-04,Hebbal Flyover,13.035064126175076,77.59847177599559,Airport Road / Bellary Road,0.82,0.256,76,27.9,LOW,18.9,RED,CLEAR,10.0,0,0,0.15,77.8,0,SYNTHETIC / SIMULATION DATA
TRF-002906,2026-02-01 08:00:00,8,6,1,BLR-ORR-08,Outer Ring Road Sarjapur Jn,12.920310671691812,77.64738818237599,Sarjapur-ORR Junction,0.64,0.99,288,5.1,CRITICAL,1310.8,GREEN,CLEAR,10.0,0,0,0.67,95.1,0,SYNTHETIC / SIMULATION DATA
TRF-002907,2026-02-07 15:34:00,15,5,1,BLR-KORAM-09,Koramangala Sony World Jn,12.934439519443357,77.62639284648031,100 Feet Intermediate Ring Road,0.8,0.562,159,15.2,HIGH,639.9,RED,CLEAR,10.0,0,0,0.5,84.8,0,SYNTHETIC / SIMULATION DATA
TRF-002908,2026-01-21 09:41:00,9,2,0,BLR-SILK-01,Silk Board Junction,12.918141739214262,77.6257031065854,Hosur Road / Outer Ring Road,0.63,0.99,273,4.0,CRITICAL,1405.2,RED,CLEAR,10.0,0,0,0.86,98.3,0,SYNTHETIC / SIMULATION DATA
TRF-002909,2026-02-11 10:13:00,10,2,0,BLR-SILK-01,Silk Board Junction,12.918195039698658,77.62521100019413,Hosur Road / Outer Ring Road,0.65,0.99,284,4.1,CRITICAL,738.7,GREEN,CLEAR,10.0,0,0,0.81,98.7,0,SYNTHETIC / SIMULATION DATA
TRF-002910,2026-02-23 18:03:00,18,0,0,BLR-WFIELD-07,Whitefield ITPL Main Gate,12.986960685753553,77.73038460381878,ITPL Main Road,0.79,0.99,282,7.7,CRITICAL,1662.2,GREEN,CLOUDY,10.0,0,0,0.73,90.2,0,SYNTHETIC / SIMULATION DATA
TRF-002911,2026-01-14 19:31:00,19,2,0,BLR-MARATH-05,Marathahalli Bridge,12.958035096980952,77.70027804828109,Outer Ring Road,0.73,0.99,276,7.9,CRITICAL,1679.5,GREEN,CLEAR,10.0,0,1,0.72,95.3,0,SYNTHETIC / SIMULATION DATA
TRF-002912,2026-02-04 11:58:00,11,2,0,BLR-SILK-01,Silk Board Junction,12.917481315328267,77.62579526532306,Hosur Road / Outer Ring Road,0.62,0.99,262,5.6,CRITICAL,1271.7,GREEN,RAIN,6.0,0,0,0.67,98.3,0,SYNTHETIC / SIMULATION DATA
TRF-002913,2026-02-27 21:04:00,21,4,0,BLR-MARATH-05,Marathahalli Bridge,12.956822056698952,77.70093762408445,Outer Ring Road,0.68,0.99,292,6.5,CRITICAL,1340.5,GREEN,CLOUDY,10.0,0,0,0.91,95.6,0,SYNTHETIC / SIMULATION DATA
TRF-002914,2026-03-08 04:32:00,4,6,1,BLR-BELLAN-06,Bellandur EcoSpace,12.924145122398144,77.67735250289522,Outer Ring Road IT Corridor,0.72,0.324,84,13.1,HIGH,665.8,RED,CLEAR,10.0,0,0,0.54,87.5,0,SYNTHETIC / SIMULATION DATA
TRF-002915,2026-01-18 15:10:00,15,6,1,BLR-MGROAD-11,MG Road Brigade Jn,12.977305749551535,77.60708468507431,Mahatma Gandhi Road,0.9,0.634,162,14.5,HIGH,628.8,GREEN,CLEAR,10.0,0,0,0.7,87.9,0,SYNTHETIC / SIMULATION DATA
TRF-002916,2026-03-30 03:46:00,3,0,0,BLR-ORR-08,Outer Ring Road Sarjapur Jn,12.917836782532373,77.6480808659105,Sarjapur-ORR Junction,0.68,0.437,125,15.2,HIGH,387.6,RED,CLEAR,10.0,0,0,0.42,85.9,0,SYNTHETIC / SIMULATION DATA
TRF-002917,2026-02-01 17:25:00,17,6,1,BLR-INDIRA-10,Indiranagar 100ft Road,12.973758484022294,77.6399244989064,100ft Road CMH Junction,0.83,0.785,227,10.9,CRITICAL,1517.9,RED,RAIN,6.0,0,0,0.58,85.6,0,SYNTHETIC / SIMULATION DATA
TRF-002918,2026-03-18 03:47:00,3,2,0,BLR-ORR-08,Outer Ring Road Sarjapur Jn,12.920686471349347,77.64680464700263,Sarjapur-ORR Junction,0.66,0.407,110,16.1,HIGH,674.4,GREEN,CLEAR,10.0,0,0,0.58,85.6,0,SYNTHETIC / SIMULATION DATA
TRF-002919,2026-01-05 23:30:00,23,0,0,BLR-KRPUR-03,KR Puram Hanging Bridge,12.997129664398146,77.69178700320344,Old Madras Road / ORR,0.57,0.273,81,18.8,HIGH,363.3,GREEN,CLEAR,10.0,0,0,0.13,85.7,0,SYNTHETIC / SIMULATION DATA
TRF-002920,2026-01-26 11:18:00,11,0,0,BLR-MGROAD-11,MG Road Brigade Jn,12.975969673395296,77.60678913089228,Mahatma Gandhi Road,0.94,0.97,286,9.5,CRITICAL,1112.9,YELLOW,CLEAR,10.0,0,0,0.69,93.8,0,SYNTHETIC / SIMULATION DATA
TRF-002921,2026-01-04 10:25:00,10,6,1,BLR-KRPUR-03,KR Puram Hanging Bridge,12.998798483151138,77.69327419840042,Old Madras Road / ORR,0.64,0.941,271,7.4,CRITICAL,797.0,GREEN,CLEAR,10.0,0,0,0.64,97.2,0,SYNTHETIC / SIMULATION DATA
TRF-002922,2026-02-03 07:13:00,7,1,0,BLR-SILK-01,Silk Board Junction,12.918220551928002,77.6224150605642,Hosur Road / Outer Ring Road,0.62,0.307,91,13.3,HIGH,495.5,RED,CLEAR,10.0,0,0,0.46,91.5,0,SYNTHETIC / SIMULATION DATA
TRF-002923,2026-01-04 05:37:00,5,6,1,BLR-BELLAN-06,Bellandur EcoSpace,12.925462283601046,77.67632330731489,Outer Ring Road IT Corridor,0.69,0.378,115,10.1,CRITICAL,960.9,GREEN,HEAVY_RAIN,3.0,0,0,0.55,89.6,1,SYNTHETIC / SIMULATION DATA
TRF-002924,2026-02-13 01:52:00,1,4,0,BLR-BELLAN-06,Bellandur EcoSpace,12.9254639325127,77.67563083999758,Outer Ring Road IT Corridor,0.65,0.367,95,9.9,CRITICAL,1241.0,GREEN,RAIN,6.0,0,0,0.58,89.8,0,SYNTHETIC / SIMULATION DATA
TRF-002925,2026-02-03 17:39:00,17,1,0,BLR-INDIRA-10,Indiranagar 100ft Road,12.973396920417107,77.64206628309964,100ft Road CMH Junction,0.85,0.99,266,9.2,CRITICAL,1671.3,GREEN,CLEAR,10.0,0,0,0.94,89.4,0,SYNTHETIC / SIMULATION DATA
TRF-002926,2026-03-29 06:58:00,6,6,1,BLR-HEBBL-04,Hebbal Flyover,13.035015928472633,77.59682380506051,Airport Road / Bellary Road,0.86,0.286,93,22.3,LOW,60.7,YELLOW,RAIN,6.0,0,0,0.29,81.4,0,SYNTHETIC / SIMULATION DATA
TRF-002927,2026-01-03 09:17:00,9,5,1,BLR-ECITY-02,Electronic City Toll,12.844790897033306,77.66033962960044,Hosur Elevated Expressway,0.87,0.857,234,16.4,CRITICAL,1622.7,RED,CLEAR,10.0,0,0,0.75,87.3,1,SYNTHETIC / SIMULATION DATA
TRF-002928,2026-02-23 18:30:00,18,0,0,BLR-ORR-08,Outer Ring Road Sarjapur Jn,12.917820153613906,77.64614871400077,Sarjapur-ORR Junction,0.65,0.99,284,4.0,CRITICAL,922.2,RED,RAIN,6.0,0,0,0.69,94.8,0,SYNTHETIC / SIMULATION DATA
TRF-002929,2026-02-21 07:25:00,7,5,1,BLR-ORR-08,Outer Ring Road Sarjapur Jn,12.917987939674656,77.64619764754104,Sarjapur-ORR Junction,0.69,0.197,67,13.7,HIGH,653.5,RED,RAIN,6.0,0,0,0.43,86.4,0,SYNTHETIC / SIMULATION DATA
TRF-002930,2026-02-19 20:13:00,20,3,0,BLR-WFIELD-07,Whitefield ITPL Main Gate,12.988019570616778,77.73059178620386,ITPL Main Road,0.71,0.99,268,6.6,CRITICAL,1152.3,GREEN,CLEAR,10.0,0,0,0.66,91.4,0,SYNTHETIC / SIMULATION DATA
TRF-002931,2026-03-09 04:43:00,4,0,0,BLR-INDIRA-10,Indiranagar 100ft Road,12.970585198263661,77.64183717602705,100ft Road CMH Junction,0.82,0.347,82,23.7,LOW,86.0,GREEN,CLEAR,10.0,0,1,0.29,78.2,0,SYNTHETIC / SIMULATION DATA
TRF-002932,2026-03-02 06:48:00,6,0,0,BLR-HEBBL-04,Hebbal Flyover,13.037563924255512,77.5989896857861,Airport Road / Bellary Road,0.79,0.329,103,25.0,LOW,20.5,YELLOW,CLEAR,10.0,0,0,0.4,83.3,0,SYNTHETIC / SIMULATION DATA
TRF-002933,2026-01-26 13:08:00,13,0,0,BLR-YESHW-12,Yeshwanthpur TTMC Circle,13.024120086298405,77.55235160437272,Tumkur Road / Subedarchatram Rd,0.71,0.693,202,12.8,HIGH,500.3,RED,CLOUDY,10.0,0,0,0.75,89.7,0,SYNTHETIC / SIMULATION DATA
TRF-002934,2026-03-24 09:13:00,9,1,0,BLR-MARATH-05,Marathahalli Bridge,12.955387923792639,77.70297845070166,Outer Ring Road,0.69,0.99,282,6.3,CRITICAL,1357.2,RED,CLEAR,10.0,0,0,0.64,94.5,0,SYNTHETIC / SIMULATION DATA
TRF-002935,2026-03-18 09:56:00,9,2,0,BLR-YESHW-12,Yeshwanthpur TTMC Circle,13.024630773963048,77.55435983143016,Tumkur Road / Subedarchatram Rd,0.69,0.99,285,8.8,CRITICAL,1558.8,RED,CLEAR,10.0,0,0,0.94,94.5,0,SYNTHETIC / SIMULATION DATA
TRF-002936,2026-03-08 02:35:00,2,6,1,BLR-YESHW-12,Yeshwanthpur TTMC Circle,13.022587173346341,77.55378288190323,Tumkur Road / Subedarchatram Rd,0.68,0.315,103,20.2,HIGH,375.6,RED,CLEAR,10.0,0,0,0.57,85.5,0,SYNTHETIC / SIMULATION DATA
TRF-002937,2026-02-15 12:29:00,12,6,1,BLR-BELLAN-06,Bellandur EcoSpace,12.92740592542417,77.67770978817698,Outer Ring Road IT Corridor,0.7,0.628,170,10.5,CRITICAL,730.7,RED,CLEAR,10.0,0,0,0.67,90.9,0,SYNTHETIC / SIMULATION DATA
TRF-002938,2026-01-26 07:04:00,7,0,0,BLR-MARATH-05,Marathahalli Bridge,12.957169198841466,77.70140112817008,Outer Ring Road,0.67,0.251,84,18.4,HIGH,586.1,RED,CLEAR,10.0,0,0,0.4,83.4,0,SYNTHETIC / SIMULATION DATA
TRF-002939,2026-03-21 14:20:00,14,5,1,BLR-YESHW-12,Yeshwanthpur TTMC Circle,13.025236271290243,77.55311126695928,Tumkur Road / Subedarchatram Rd,0.75,0.508,140,18.1,HIGH,627.7,GREEN,CLOUDY,10.0,0,0,0.49,84.0,0,SYNTHETIC / SIMULATION DATA
TRF-002940,2026-03-22 12:57:00,12,6,1,BLR-HEBBL-04,Hebbal Flyover,13.033929077362398,77.59755603086187,Airport Road / Bellary Road,0.8,0.646,181,17.8,HIGH,583.0,GREEN,CLEAR,10.0,0,0,0.7,83.8,0,SYNTHETIC / SIMULATION DATA
TRF-002941,2026-02-21 02:22:00,2,5,1,BLR-ORR-08,Outer Ring Road Sarjapur Jn,12.919328215384617,77.64823823500934,Sarjapur-ORR Junction,0.7,0.348,98,15.8,HIGH,424.1,GREEN,CLEAR,10.0,0,0,0.47,86.9,1,SYNTHETIC / SIMULATION DATA
TRF-002942,2026-01-07 09:00:00,9,2,0,BLR-KORAM-09,Koramangala Sony World Jn,12.935390849103023,77.62545978580017,100 Feet Intermediate Ring Road,0.85,0.99,278,8.5,CRITICAL,1133.2,GREEN,CLEAR,10.0,0,0,0.75,92.4,0,SYNTHETIC / SIMULATION DATA
