emergency_event_id,vehicle_id,emergency_vehicle_type,distance_to_dest_km,traffic_density,signal_count,current_speed_kmh,baseline_eta_minutes,target_optimized_eta_minutes,emergency_delay_minutes,recommended_priority,green_corridor_required,data_tag
EMG-EVT-002386,AMB-02,AMBULANCE,9.1,0.26,19,53.0,33.1,11.8,21.3,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002387,AMB-11,AMBULANCE,15.8,0.65,31,35.7,63.8,20.3,43.5,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002388,FIRE-07,FIRE_TRUCK,9.7,0.95,19,13.2,66.9,12.5,54.4,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002389,AMB-10,AMBULANCE,12.8,0.46,24,40.3,47.9,16.4,31.5,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002390,AMB-07,AMBULANCE,2.9,0.36,6,48.2,10.8,3.8,7.0,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002391,FIRE-02,FIRE_TRUCK,4.3,0.97,7,10.0,34.2,5.4,28.8,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002392,POL-02,POLICE,9.9,0.43,20,44.5,37.3,12.8,24.5,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002393,AMB-14,AMBULANCE,10.6,0.72,21,30.6,46.0,13.7,32.3,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002394,FIRE-08,FIRE_TRUCK,2.5,0.41,7,42.7,11.9,3.4,8.5,HIGH,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002395,AMB-10,AMBULANCE,13.3,0.73,23,25.5,58.9,16.8,42.1,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002396,FIRE-08,FIRE_TRUCK,5.5,0.4,10,45.5,19.3,7.0,12.3,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002397,FIRE-05,FIRE_TRUCK,4.3,0.85,7,19.9,21.4,5.4,16.0,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002398,AMB-17,AMBULANCE,8.8,0.79,16,24.7,40.6,11.2,29.4,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002399,FIRE-01,FIRE_TRUCK,12.7,0.25,24,53.5,43.0,16.3,26.7,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002400,FIRE-08,FIRE_TRUCK,13.9,0.93,27,17.2,80.9,17.9,63.0,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002401,FIRE-08,FIRE_TRUCK,11.5,0.59,21,41.2,41.9,14.6,27.3,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002402,AMB-16,AMBULANCE,1.7,0.34,6,49.2,9.3,2.5,6.8,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002403,AMB-14,AMBULANCE,9.0,0.37,19,52.3,33.1,11.7,21.4,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002404,AMB-07,AMBULANCE,8.0,0.3,17,51.5,29.7,10.4,19.3,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002405,AMB-07,AMBULANCE,1.8,0.42,5,44.4,8.4,2.5,5.9,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002406,AMB-09,AMBULANCE,11.0,0.72,20,27.2,48.3,14.0,34.3,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002407,AMB-02,AMBULANCE,13.3,0.55,23,35.6,50.0,16.8,33.2,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002408,AMB-18,AMBULANCE,2.1,0.72,6,31.9,11.1,2.9,8.2,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002409,AMB-18,AMBULANCE,7.6,0.88,16,17.3,45.6,9.9,35.7,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002410,AMB-15,AMBULANCE,4.5,0.81,8,19.4,23.5,5.7,17.8,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002411,AMB-11,AMBULANCE,13.2,0.37,24,47.0,45.7,16.8,28.9,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002412,FIRE-08,FIRE_TRUCK,3.2,0.47,6,45.1,11.5,4.1,7.4,HIGH,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002413,POL-04,POLICE,10.5,0.4,19,51.4,35.1,13.4,21.7,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002414,FIRE-04,FIRE_TRUCK,7.1,0.86,12,22.0,33.8,8.9,24.9,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002415,POL-10,POLICE,12.2,0.66,22,32.2,49.1,15.5,33.6,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002416,POL-02,POLICE,8.4,0.27,18,51.4,31.4,11.0,20.4,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002417,POL-07,POLICE,14.7,0.73,28,26.3,67.1,18.8,48.3,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002418,AMB-17,AMBULANCE,2.4,0.65,4,31.2,9.4,3.0,6.4,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002419,FIRE-09,FIRE_TRUCK,11.5,0.41,21,47.4,39.8,14.6,25.2,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002420,FIRE-02,FIRE_TRUCK,4.0,0.75,8,26.7,18.6,5.2,13.4,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002421,AMB-06,AMBULANCE,3.1,0.43,5,47.3,9.9,3.9,6.0,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002422,AMB-15,AMBULANCE,6.5,0.89,11,17.0,36.1,8.2,27.9,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002423,AMB-03,AMBULANCE,9.2,0.44,17,42.0,33.5,11.7,21.8,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002424,POL-01,POLICE,13.5,0.78,26,21.3,69.2,17.3,51.9,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002425,AMB-08,AMBULANCE,13.2,0.22,24,61.7,41.6,16.8,24.8,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002426,AMB-14,AMBULANCE,6.4,0.43,11,42.4,22.3,8.1,14.2,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002427,AMB-01,AMBULANCE,15.3,0.53,27,40.7,55.0,19.4,35.6,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002428,AMB-12,AMBULANCE,6.1,0.46,13,39.5,24.9,8.0,16.9,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002429,FIRE-06,FIRE_TRUCK,11.6,0.68,22,31.4,48.6,14.9,33.7,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002430,AMB-03,AMBULANCE,14.9,0.47,29,45.4,54.5,19.2,35.3,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002431,AMB-11,AMBULANCE,10.1,0.91,20,16.8,60.1,13.0,47.1,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002432,AMB-15,AMBULANCE,9.5,0.73,18,32.4,39.2,12.2,27.0,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002433,AMB-19,AMBULANCE,8.2,0.51,17,41.5,32.3,10.6,21.7,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002434,AMB-18,AMBULANCE,9.4,0.64,17,35.0,36.5,12.0,24.5,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002435,AMB-16,AMBULANCE,7.1,0.37,15,52.8,26.1,9.2,16.9,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002436,AMB-02,AMBULANCE,5.2,0.78,11,26.2,25.1,6.8,18.3,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002437,FIRE-10,FIRE_TRUCK,12.1,0.25,21,60.2,37.3,15.3,22.0,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002438,FIRE-05,FIRE_TRUCK,2.9,0.92,8,20.6,18.0,4.0,14.0,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002439,AMB-02,AMBULANCE,11.6,0.76,21,25.4,52.6,14.8,37.8,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002440,FIRE-02,FIRE_TRUCK,13.1,0.24,23,59.4,40.8,16.6,24.2,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002441,AMB-12,AMBULANCE,7.7,0.39,16,48.9,28.6,10.0,18.6,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002442,AMB-20,AMBULANCE,8.7,0.52,18,41.5,34.2,11.3,22.9,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002443,AMB-03,AMBULANCE,2.6,0.25,4,58.1,7.5,3.2,4.3,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002444,FIRE-08,FIRE_TRUCK,4.3,0.37,8,54.6,14.3,5.5,8.8,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002445,AMB-11,AMBULANCE,5.6,0.62,13,35.5,25.1,7.4,17.7,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002446,AMB-07,AMBULANCE,7.6,0.93,14,20.5,39.0,9.7,29.3,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002447,FIRE-02,FIRE_TRUCK,12.2,0.74,23,31.8,50.6,15.6,35.0,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002448,AMB-01,AMBULANCE,2.3,0.97,7,17.6,16.2,3.2,13.0,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002449,FIRE-10,FIRE_TRUCK,6.8,0.54,15,43.2,27.4,8.9,18.5,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002450,AMB-12,AMBULANCE,9.9,0.31,17,53.2,31.6,12.5,19.1,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002451,FIRE-09,FIRE_TRUCK,13.0,0.72,24,26.6,58.1,16.6,41.5,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002452,AMB-01,AMBULANCE,9.7,0.92,17,20.7,48.5,12.3,36.2,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002453,AMB-11,AMBULANCE,6.6,0.65,11,36.2,24.1,8.3,15.8,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002454,AMB-12,AMBULANCE,2.7,0.85,6,20.3,15.2,3.5,11.7,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002455,AMB-15,AMBULANCE,4.2,0.54,7,37.2,15.2,5.3,9.9,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002456,AMB-15,AMBULANCE,2.2,0.88,6,21.1,13.5,3.0,10.5,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002457,AMB-12,AMBULANCE,4.1,0.45,8,41.0,15.6,5.3,10.3,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002458,AMB-09,AMBULANCE,12.9,0.43,25,44.3,47.5,16.6,30.9,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002459,AMB-18,AMBULANCE,10.7,0.63,20,35.1,42.3,13.7,28.6,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002460,FIRE-06,FIRE_TRUCK,3.3,0.89,8,17.7,20.8,4.4,16.4,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002461,AMB-14,AMBULANCE,3.5,0.78,7,23.4,17.4,4.5,12.9,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002462,AMB-04,AMBULANCE,4.9,0.42,11,45.8,19.6,6.4,13.2,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002463,AMB-10,AMBULANCE,10.0,0.74,21,23.5,50.7,13.0,37.7,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002464,FIRE-08,FIRE_TRUCK,6.8,0.24,12,53.7,22.0,8.6,13.4,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002465,AMB-04,AMBULANCE,1.6,0.85,2,19.6,7.3,2.0,5.3,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002466,POL-05,POLICE,14.3,0.46,27,41.2,53.2,18.3,34.9,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002467,AMB-02,AMBULANCE,9.7,0.29,20,56.8,34.2,12.6,21.6,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002468,AMB-08,AMBULANCE,7.5,0.79,15,22.4,38.1,9.7,28.4,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002469,AMB-17,AMBULANCE,14.3,0.72,26,28.0,61.8,18.2,43.6,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002470,FIRE-05,FIRE_TRUCK,9.8,0.75,19,23.8,47.5,12.6,34.9,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002471,AMB-02,AMBULANCE,7.5,0.59,13,32.3,29.5,9.5,20.0,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002472,AMB-03,AMBULANCE,12.9,0.97,26,16.8,77.3,16.7,60.6,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002473,POL-01,POLICE,6.5,0.65,11,36.0,24.0,8.2,15.8,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002474,AMB-12,AMBULANCE,6.4,0.49,11,46.5,21.5,8.1,13.4,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002475,POL-01,POLICE,12.1,0.65,21,35.4,45.7,15.3,30.4,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002476,FIRE-07,FIRE_TRUCK,6.1,0.71,13,30.0,27.8,8.0,19.8,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002477,AMB-14,AMBULANCE,2.2,0.82,4,22.4,10.7,2.8,7.9,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002478,AMB-10,AMBULANCE,7.5,0.46,13,42.6,26.2,9.5,16.7,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002479,AMB-05,AMBULANCE,4.4,0.68,9,30.9,19.3,5.7,13.6,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002480,FIRE-10,FIRE_TRUCK,1.9,0.87,3,22.5,8.7,2.4,6.3,HIGH,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002481,AMB-09,AMBULANCE,3.1,0.5,5,45.6,10.1,3.9,6.2,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002482,AMB-05,AMBULANCE,15.6,0.94,31,15.3,98.4,20.1,78.3,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002483,FIRE-07,FIRE_TRUCK,12.7,0.62,22,32.3,50.0,16.1,33.9,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002484,AMB-10,AMBULANCE,8.9,0.3,16,57.9,28.4,11.3,17.1,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002485,FIRE-10,FIRE_TRUCK,14.2,0.58,28,38.7,55.6,18.3,37.3,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002486,AMB-16,AMBULANCE,3.9,0.47,7,42.3,13.9,5.0,8.9,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002487,FIRE-03,FIRE_TRUCK,14.4,0.5,26,39.5,53.1,18.3,34.8,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002488,AMB-16,AMBULANCE,1.9,0.22,4,60.4,6.7,2.5,4.2,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002489,AMB-06,AMBULANCE,3.9,0.53,9,42.4,16.3,5.2,11.1,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002490,AMB-13,AMBULANCE,2.2,0.83,5,26.7,10.9,2.9,8.0,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002491,AMB-20,AMBULANCE,9.5,0.65,20,37.7,39.1,12.4,26.7,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002492,AMB-14,AMBULANCE,11.5,0.22,23,62.2,38.7,14.8,23.9,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002493,AMB-11,AMBULANCE,2.8,0.87,6,24.8,14.0,3.7,10.3,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002494,AMB-16,AMBULANCE,8.5,0.35,15,46.8,28.9,10.8,18.1,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002495,AMB-04,AMBULANCE,2.8,0.96,7,14.1,20.3,3.8,16.5,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002496,POL-07,POLICE,3.5,0.91,9,20.0,21.3,4.7,16.6,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002497,FIRE-08,FIRE_TRUCK,15.1,0.64,30,37.4,60.2,19.5,40.7,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002498,AMB-17,AMBULANCE,15.0,0.82,27,18.4,81.3,19.1,62.2,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002499,AMB-13,AMBULANCE,9.6,0.52,17,37.6,35.7,12.2,23.5,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002500,AMB-20,AMBULANCE,8.3,0.71,17,28.6,37.8,10.8,27.0,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002501,AMB-17,AMBULANCE,8.6,0.31,15,57.3,27.0,10.9,16.1,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002502,FIRE-10,FIRE_TRUCK,12.6,0.36,25,53.9,44.0,16.2,27.8,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002503,AMB-06,AMBULANCE,8.6,0.57,17,38.4,33.8,11.1,22.7,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002504,AMB-17,AMBULANCE,13.5,0.23,24,61.4,42.0,17.1,24.9,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002505,POL-10,POLICE,5.8,0.93,13,16.9,36.2,7.6,28.6,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002506,AMB-15,AMBULANCE,1.9,0.65,5,30.0,9.8,2.6,7.2,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002507,POL-10,POLICE,11.6,0.59,22,35.9,45.8,14.9,30.9,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002508,AMB-11,AMBULANCE,16.0,0.38,29,50.8,53.7,20.4,33.3,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002509,FIRE-03,FIRE_TRUCK,3.6,0.37,6,48.2,11.7,4.5,7.2,HIGH,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002510,AMB-17,AMBULANCE,3.3,0.75,6,22.1,16.2,4.2,12.0,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002511,AMB-14,AMBULANCE,15.9,0.44,30,41.9,58.8,20.3,38.5,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002512,AMB-04,AMBULANCE,15.7,0.42,28,50.9,52.1,19.9,32.2,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002513,FIRE-03,FIRE_TRUCK,15.9,0.95,28,10.6,123.6,20.1,103.5,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002514,AMB-18,AMBULANCE,2.0,0.77,3,29.0,7.7,2.5,5.2,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002515,AMB-16,AMBULANCE,10.4,0.39,19,52.4,34.7,13.2,21.5,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002516,FIRE-08,FIRE_TRUCK,2.2,0.71,4,34.2,8.7,2.8,5.9,HIGH,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002517,AMB-05,AMBULANCE,11.6,0.54,22,36.9,45.3,14.9,30.4,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002518,AMB-11,AMBULANCE,11.2,0.28,22,57.1,38.2,14.4,23.8,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002519,AMB-03,AMBULANCE,10.6,0.92,21,14.3,69.7,13.7,56.0,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002520,AMB-11,AMBULANCE,3.7,0.27,6,51.2,11.5,4.6,6.9,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002521,AMB-08,AMBULANCE,6.8,0.47,15,42.8,27.5,8.9,18.6,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002522,AMB-08,AMBULANCE,6.3,0.48,12,47.4,22.4,8.1,14.3,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002523,AMB-04,AMBULANCE,2.5,0.62,7,31.0,13.2,3.4,9.8,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002524,POL-06,POLICE,2.4,0.24,4,57.1,7.3,3.0,4.3,HIGH,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002525,FIRE-07,FIRE_TRUCK,4.7,0.32,8,51.3,15.1,5.9,9.2,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002526,AMB-01,AMBULANCE,1.7,0.76,3,28.8,7.1,2.2,4.9,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002527,AMB-04,AMBULANCE,8.3,0.5,16,42.8,30.8,10.7,20.1,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002528,FIRE-10,FIRE_TRUCK,6.6,0.76,12,23.9,31.0,8.4,22.6,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002529,AMB-07,AMBULANCE,13.8,0.33,26,53.6,46.6,17.7,28.9,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002530,AMB-19,AMBULANCE,13.5,0.44,25,48.9,46.6,17.2,29.4,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002531,AMB-14,AMBULANCE,5.6,0.6,11,34.8,22.9,7.2,15.7,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002532,POL-05,POLICE,2.5,0.6,6,33.9,11.6,3.3,8.3,HIGH,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002533,AMB-05,AMBULANCE,4.2,0.49,7,45.5,13.9,5.3,8.6,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002534,FIRE-07,FIRE_TRUCK,11.6,0.43,21,45.3,40.6,14.8,25.8,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002535,AMB-01,AMBULANCE,6.7,0.53,13,35.7,26.9,8.6,18.3,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002536,AMB-09,AMBULANCE,14.5,0.73,29,32.0,62.0,18.7,43.3,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002537,FIRE-03,FIRE_TRUCK,3.9,0.49,9,41.5,16.4,5.2,11.2,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002538,AMB-11,AMBULANCE,13.1,0.95,26,13.1,91.2,16.9,74.3,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002539,AMB-19,AMBULANCE,15.1,0.81,30,20.5,80.2,19.5,60.7,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002540,AMB-15,AMBULANCE,14.2,0.33,28,55.8,48.9,18.3,30.6,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002541,AMB-09,AMBULANCE,12.4,0.73,23,31.9,50.9,15.8,35.1,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002542,FIRE-01,FIRE_TRUCK,10.5,0.42,18,43.8,36.0,13.3,22.7,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002543,AMB-16,AMBULANCE,6.6,0.78,12,21.5,32.8,8.4,24.4,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002544,FIRE-03,FIRE_TRUCK,2.6,0.25,6,57.1,9.9,3.4,6.5,HIGH,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002545,AMB-01,AMBULANCE,3.4,0.94,8,18.8,20.5,4.5,16.0,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002546,AMB-16,AMBULANCE,3.9,0.6,10,37.2,18.3,5.3,13.0,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002547,AMB-13,AMBULANCE,12.6,0.54,23,41.9,45.6,16.0,29.6,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002548,AMB-12,AMBULANCE,4.4,0.91,9,15.1,28.3,5.7,22.6,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002549,AMB-07,AMBULANCE,4.6,0.26,10,55.8,16.9,6.0,10.9,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002550,AMB-01,AMBULANCE,15.2,0.37,30,54.2,52.8,19.6,33.2,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002551,AMB-18,AMBULANCE,15.9,0.64,28,28.6,67.0,20.1,46.9,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002552,AMB-18,AMBULANCE,11.6,0.78,22,23.4,56.1,14.9,41.2,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002553,POL-10,POLICE,12.6,0.72,24,26.8,57.0,16.1,40.9,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002554,FIRE-07,FIRE_TRUCK,2.8,0.86,6,20.1,15.6,3.7,11.9,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002555,FIRE-09,FIRE_TRUCK,13.6,0.87,24,17.5,75.4,17.2,58.2,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002556,AMB-08,AMBULANCE,3.0,0.46,8,42.3,13.9,4.1,9.8,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002557,AMB-04,AMBULANCE,4.8,0.86,11,19.7,27.8,6.3,21.5,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002558,POL-04,POLICE,3.1,0.49,5,43.5,10.3,3.9,6.4,HIGH,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-002559,AMB-15,AMBULANCE,7.8,0.82,16,20.7,41.8,10.1,31.7,CRITICAL,1,SYNTHETIC EMERGENCY V2X
